id,info_id,book,chapter,verse,word_index
93154,90187,1CO,3,22,10
93155,86856,1CO,3,22,11
93156,90187,1CO,3,22,12
93157,88565,1CO,3,22,13
93158,90187,1CO,3,22,14
93159,25723,1CO,3,22,15
93160,1385,1CO,3,22,16
93161,1784,1CO,3,22,17
93162,350,1CO,3,22,18
93163,1807,1CO,3,23,0
93164,14,1CO,3,23,1
93165,4,1CO,3,23,2
93166,248,1CO,3,23,3
93167,14,1CO,3,23,4
93168,1214,1CO,3,23,5
93169,284,1CO,4,1,0
93170,2767,1CO,4,1,1
93171,93171,1CO,4,1,2
93172,1290,1CO,4,1,3
93173,416,1CO,4,1,4
93174,55785,1CO,4,1,5
93175,4,1CO,4,1,6
93176,23,1CO,4,1,7
93177,93177,1CO,4,1,8
93178,93178,1CO,4,1,9
93179,1214,1CO,4,1,10
93180,93,1CO,4,2,0
93181,14,1CO,4,2,1
93182,16843,1CO,4,2,2
93183,93183,1CO,4,2,3
93184,299,1CO,4,2,4
93185,535,1CO,4,2,5
93186,93186,1CO,4,2,6
93187,375,1CO,4,2,7
93188,15221,1CO,4,2,8
93189,1023,1CO,4,2,9
93190,298,1CO,4,2,10
93191,5509,1CO,4,3,0
93192,14,1CO,4,3,1
93193,463,1CO,4,3,2
93194,41025,1CO,4,3,3
93195,350,1CO,4,3,4
93196,375,1CO,4,3,5
93197,68189,1CO,4,3,6
93198,1784,1CO,4,3,7
93199,93199,1CO,4,3,8
93200,282,1CO,4,3,9
93201,379,1CO,4,3,10
93202,92587,1CO,4,3,11
93203,1255,1CO,4,3,12
93204,1291,1CO,4,3,13
93205,1847,1CO,4,3,14
93206,3844,1CO,4,3,15
93207,93207,1CO,4,3,16
93208,1822,1CO,4,4,0
93209,287,1CO,4,4,1
93210,79512,1CO,4,4,2
93211,93211,1CO,4,4,3
93212,1291,1CO,4,4,4
93213,428,1CO,4,4,5
93214,299,1CO,4,4,6
93215,3848,1CO,4,4,7
93216,93216,1CO,4,4,8
93217,93,1CO,4,4,9
93218,14,1CO,4,4,10
93219,93219,1CO,4,4,11
93220,1173,1CO,4,4,12
93221,5393,1CO,4,4,13
93222,350,1CO,4,4,14
93223,4116,1CO,4,5,0
93224,313,1CO,4,5,1
93225,1805,1CO,4,5,2
93226,4218,1CO,4,5,3
93227,2063,1CO,4,5,4
93228,3199,1CO,4,5,5
93229,255,1CO,4,5,6
93230,693,1CO,4,5,7
93231,5362,1CO,4,5,8
93232,93,1CO,4,5,9
93233,5393,1CO,4,5,10
93234,1932,1CO,4,5,11
93235,23,1CO,4,5,12
93236,93236,1CO,4,5,13
93237,802,1CO,4,5,14
93238,85621,1CO,4,5,15
93239,100,1CO,4,5,16
93240,48257,1CO,4,5,17
93241,23,1CO,4,5,18
93242,93242,1CO,4,5,19
93243,951,1CO,4,5,20
93244,93244,1CO,4,5,21
93245,368,1CO,4,5,22
93246,11140,1CO,4,5,23
93247,23,1CO,4,5,24
93248,550,1CO,4,5,25
93249,93,1CO,4,5,26
93250,85808,1CO,4,5,27
93251,10861,1CO,4,5,28
93252,9902,1CO,4,5,29
93253,253,1CO,4,5,30
93254,100,1CO,4,5,31
93255,1214,1CO,4,5,32
93256,321,1CO,4,6,0
93257,14,1CO,4,6,1
93258,7029,1CO,4,6,2
93259,93259,1CO,4,6,3
93260,463,1CO,4,6,4
93261,3844,1CO,4,6,5
93262,23,1CO,4,6,6
93263,78320,1CO,4,6,7
93264,657,1CO,4,6,8
93265,1088,1CO,4,6,9
93266,375,1CO,4,6,10
93267,299,1CO,4,6,11
93268,1187,1CO,4,6,12
93269,93269,1CO,4,6,13
93270,343,1CO,4,6,14
93271,313,1CO,4,6,15
93272,2439,1CO,4,6,16
93273,93,1CO,4,6,17
93274,522,1CO,4,6,18
93275,90133,1CO,4,6,19
93276,375,1CO,4,6,20
93277,313,1CO,4,6,21
93278,463,1CO,4,6,22
93279,2439,1CO,4,6,23
93280,100,1CO,4,6,24
93281,2997,1CO,4,6,25
93282,93282,1CO,4,6,26
93283,773,1CO,4,6,27
93284,100,1CO,4,6,28
93285,3001,1CO,4,6,29
93286,1023,1CO,4,7,0
93287,287,1CO,4,7,1
93288,1340,1CO,4,7,2
93289,93289,1CO,4,7,3
93290,2063,1CO,4,7,4
93291,14,1CO,4,7,5
93292,15732,1CO,4,7,6
93293,93,1CO,4,7,7
93294,428,1CO,4,7,8
93295,93295,1CO,4,7,9
93296,533,1CO,4,7,10
93297,14,1CO,4,7,11
93298,23,1CO,4,7,12
93299,93295,1CO,4,7,13
93300,2063,1CO,4,7,14
93301,85640,1CO,4,7,15
93302,416,1CO,4,7,16
93303,313,1CO,4,7,17
93304,7681,1CO,4,7,18
93305,1062,1CO,4,8,0
93306,93306,1CO,4,8,1
93307,1772,1CO,4,8,2
93308,1062,1CO,4,8,3
93309,93309,1CO,4,8,4
93310,7750,1CO,4,8,5
93311,405,1CO,4,8,6
93312,93312,1CO,4,8,7
93313,23,1CO,4,8,8
93314,93314,1CO,4,8,9
93315,3518,1CO,4,8,10
93316,93312,1CO,4,8,11
93317,375,1CO,4,8,12
93318,23,1CO,4,8,13
93319,2759,1CO,4,8,14
93320,1025,1CO,4,8,15
93321,93321,1CO,4,8,16
93322,44246,1CO,4,9,0
93323,287,1CO,4,9,1
93324,747,1CO,4,9,2
93325,93,1CO,4,9,3
93326,407,1CO,4,9,4
93327,2767,1CO,4,9,5
93328,24,1CO,4,9,6
93329,34833,1CO,4,9,7
93330,93330,1CO,4,9,8
93331,93331,1CO,4,9,9
93332,416,1CO,4,9,10
93333,93333,1CO,4,9,11
93334,747,1CO,4,9,12
93335,78876,1CO,4,9,13
93336,89056,1CO,4,9,14
93337,292,1CO,4,9,15
93338,10560,1CO,4,9,16
93339,23,1CO,4,9,17
93340,1331,1CO,4,9,18
93341,23,1CO,4,9,19
93342,2637,1CO,4,9,20
93343,2759,1CO,4,10,0
93344,14079,1CO,4,10,1
93345,382,1CO,4,10,2
93346,17635,1CO,4,10,3
93347,1807,1CO,4,10,4
93348,14,1CO,4,10,5
93349,5228,1CO,4,10,6
93350,299,1CO,4,10,7
93351,86138,1CO,4,10,8
93352,2759,1CO,4,10,9
93353,38890,1CO,4,10,10
93354,1807,1CO,4,10,11
93355,14,1CO,4,10,12
93356,93356,1CO,4,10,13
93357,1807,1CO,4,10,14
93358,93358,1CO,4,10,15
93359,2759,1CO,4,10,16
93360,14,1CO,4,10,17
93361,93361,1CO,4,10,18
93362,15117,1CO,4,11,0
93363,36,1CO,4,11,1
93364,1182,1CO,4,11,2
93365,4728,1CO,4,11,3
93366,23,1CO,4,11,4
93367,93367,1CO,4,11,5
93368,23,1CO,4,11,6
93369,93369,1CO,4,11,7
93370,23,1CO,4,11,8
93371,93371,1CO,4,11,9
93372,23,1CO,4,11,10
93373,93373,1CO,4,11,11
93374,23,1CO,4,11,12
93375,93375,1CO,4,11,13
93376,23,1CO,4,12,0
93377,93377,1CO,4,12,1
93378,3588,1CO,4,12,2
93379,908,1CO,4,12,3
93380,93380,1CO,4,12,4
93381,9059,1CO,4,12,5
93382,93382,1CO,4,12,6
93383,93383,1CO,4,12,7
93384,93384,1CO,4,12,8
93385,93385,1CO,4,12,9
93386,93386,1CO,4,13,0
93387,93387,1CO,4,13,1
93388,416,1CO,4,13,2
93389,93389,1CO,4,13,3
93390,100,1CO,4,13,4
93391,1376,1CO,4,13,5
93392,89056,1CO,4,13,6
93393,5325,1CO,4,13,7
93394,93394,1CO,4,13,8
93395,255,1CO,4,13,9
93396,1182,1CO,4,13,10
93397,428,1CO,4,14,0
93398,93398,1CO,4,14,1
93399,1088,1CO,4,14,2
93400,93400,1CO,4,14,3
93401,321,1CO,4,14,4
93402,1291,1CO,4,14,5
93403,416,1CO,4,14,6
93404,803,1CO,4,14,7
93405,547,1CO,4,14,8
93406,93406,1CO,4,14,9
93407,93407,1CO,4,14,10
93408,1388,1CO,4,15,0
93409,287,1CO,4,15,1
93410,93410,1CO,4,15,2
93411,93411,1CO,4,15,3
93412,10284,1CO,4,15,4
93413,299,1CO,4,15,5
93414,86138,1CO,4,15,6
93415,1291,1CO,4,15,7
93416,432,1CO,4,15,8
93417,1009,1CO,4,15,9
93418,31215,1CO,4,15,10
93419,299,1CO,4,15,11
93420,287,1CO,4,15,12
93421,86138,1CO,4,15,13
93422,3,1CO,4,15,14
93423,382,1CO,4,15,15
93424,100,1CO,4,15,16
93425,18751,1CO,4,15,17
93426,1085,1CO,4,15,18
93427,1088,1CO,4,15,19
93428,93428,1CO,4,15,20
93429,81905,1CO,4,16,0
93430,250,1CO,4,16,1
93431,1088,1CO,4,16,2
93432,93432,1CO,4,16,3
93433,547,1CO,4,16,4
93434,2828,1CO,4,16,5
93435,382,1CO,4,17,0
93436,371,1CO,4,17,1
93437,72930,1CO,4,17,2
93438,1025,1CO,4,17,3
93439,77405,1CO,4,17,4
93440,1932,1CO,4,17,5
93441,350,1CO,4,17,6
93442,4345,1CO,4,17,7
93443,547,1CO,4,17,8
93444,26762,1CO,4,17,9
93445,23,1CO,4,17,10
93446,93446,1CO,4,17,11
93447,299,1CO,4,17,12
93448,2269,1CO,4,17,13
93449,1932,1CO,4,17,14
93450,1088,1CO,4,17,15
93451,93451,1CO,4,17,16
93452,951,1CO,4,17,17
93453,13286,1CO,4,17,18
93454,547,1CO,4,17,19
93455,951,1CO,4,17,20
93456,299,1CO,4,17,21
93457,86138,1CO,4,17,22
93458,12362,1CO,4,17,23
93459,30356,1CO,4,17,24
93460,299,1CO,4,17,25
93461,3105,1CO,4,17,26
93462,10802,1CO,4,17,27
93463,93463,1CO,4,17,28
93464,416,1CO,4,18,0
93465,313,1CO,4,18,1
93466,48924,1CO,4,18,2
93467,14,1CO,4,18,3
93468,547,1CO,4,18,4
93469,655,1CO,4,18,5
93470,1088,1CO,4,18,6
93471,93471,1CO,4,18,7
93472,4353,1CO,4,18,8
93473,88734,1CO,4,19,0
93474,14,1CO,4,19,1
93475,42655,1CO,4,19,2
93476,655,1CO,4,19,3
93477,1088,1CO,4,19,4
93478,1388,1CO,4,19,5
93479,93,1CO,4,19,6
93480,5393,1CO,4,19,7
93481,93481,1CO,4,19,8
93482,23,1CO,4,19,9
93483,30644,1CO,4,19,10
93484,432,1CO,4,19,11
93485,11,1CO,4,19,12
93486,6708,1CO,4,19,13
93487,368,1CO,4,19,14
93488,93488,1CO,4,19,15
93489,1903,1CO,4,19,16
93490,177,1CO,4,19,17
93491,13582,1CO,4,19,18
93492,432,1CO,4,20,0
93493,287,1CO,4,20,1
93494,299,1CO,4,20,2
93495,3829,1CO,4,20,3
93496,282,1CO,4,20,4
93497,927,1CO,4,20,5
93498,100,1CO,4,20,6
93499,1214,1CO,4,20,7
93500,1291,1CO,4,20,8
93501,299,1CO,4,20,9
93502,24294,1CO,4,20,10
93503,2063,1CO,4,21,0
93504,5904,1CO,4,21,1
93505,299,1CO,4,21,2
93506,93506,1CO,4,21,3
93507,91624,1CO,4,21,4
93508,655,1CO,4,21,5
93509,1088,1CO,4,21,6
93510,282,1CO,4,21,7
93511,299,1CO,4,21,8
93512,14683,1CO,4,21,9
93513,1112,1CO,4,21,10
93514,13292,1CO,4,21,11
93515,93515,1CO,4,21,12
93516,2279,1CO,5,1,0
93517,93517,1CO,5,1,1
93518,299,1CO,5,1,2
93519,1025,1CO,5,1,3
93520,11296,1CO,5,1,4
93521,23,1CO,5,1,5
93522,27845,1CO,5,1,6
93523,11296,1CO,5,1,7
93524,18326,1CO,5,1,8
93525,1847,1CO,5,1,9
93526,299,1CO,5,1,10
93527,535,1CO,5,1,11
93528,5268,1CO,5,1,12
93529,93529,1CO,5,1,13
93530,4116,1CO,5,1,14
93531,341,1CO,5,1,15
93532,2477,1CO,5,1,16
93533,100,1CO,5,1,17
93534,874,1CO,5,1,18
93535,7193,1CO,5,1,19
93536,23,1CO,5,2,0
93537,1807,1CO,5,2,1
93538,93538,1CO,5,2,2
93539,1772,1CO,5,2,3
93540,23,1CO,5,2,4
93541,2480,1CO,5,2,5
93542,3066,1CO,5,2,6
93543,93543,1CO,5,2,7
93544,375,1CO,5,2,8
93545,93545,1CO,5,2,9
93546,35,1CO,5,2,10
93547,8040,1CO,5,2,11
93548,1784,1CO,5,2,12
93549,93,1CO,5,2,13
93550,343,1CO,5,2,14
93551,16237,1CO,5,2,15
93552,371,1CO,5,2,16
93553,11206,1CO,5,2,17
93554,1085,1CO,5,3,0
93555,1086,1CO,5,3,1
93556,287,1CO,5,3,2
93557,416,1CO,5,3,3
93558,93558,1CO,5,3,4
93559,292,1CO,5,3,5
93560,3025,1CO,5,3,6
93561,93561,1CO,5,3,7
93562,14,1CO,5,3,8
93563,292,1CO,5,3,9
93564,1112,1CO,5,3,10
93565,1062,1CO,5,3,11
93566,93566,1CO,5,3,12
93567,416,1CO,5,3,13
93568,93561,1CO,5,3,14
93569,11,1CO,5,3,15
93570,284,1CO,5,3,16
93571,371,1CO,5,3,17
93572,93572,1CO,5,3,18
93573,299,1CO,5,4,0
93574,292,1CO,5,4,1
93575,3561,1CO,5,4,2
93576,100,1CO,5,4,3
93577,327,1CO,5,4,4
93578,405,1CO,5,4,5
93579,3,1CO,5,4,6
93580,4,1CO,5,4,7
93581,93581,1CO,5,4,8
93582,1784,1CO,5,4,9
93583,23,1CO,5,4,10
93584,100,1CO,5,4,11
93585,1787,1CO,5,4,12
93586,303,1CO,5,4,13
93587,15773,1CO,5,4,14
93588,479,1CO,5,4,15
93589,24294,1CO,5,4,16
93590,100,1CO,5,4,17
93591,327,1CO,5,4,18
93592,405,1CO,5,4,19
93593,3,1CO,5,4,20
93594,4,1CO,5,4,21
93595,46451,1CO,5,5,0
93596,11,1CO,5,5,1
93597,10521,1CO,5,5,2
93598,292,1CO,5,5,3
93599,1400,1CO,5,5,4
93600,463,1CO,5,5,5
93601,93601,1CO,5,5,6
93602,36,1CO,5,5,7
93603,50404,1CO,5,5,8
93604,375,1CO,5,5,9
93605,343,1CO,5,5,10
93606,1212,1CO,5,5,11
93607,21665,1CO,5,5,12
93608,299,1CO,5,5,13
93609,479,1CO,5,5,14
93610,3194,1CO,5,5,15
93611,100,1CO,5,5,16
93612,327,1CO,5,5,17
93613,3,1CO,5,5,18
93614,432,1CO,5,6,0
93615,1079,1CO,5,6,1
93616,343,1CO,5,6,2
93617,86265,1CO,5,6,3
93618,1784,1CO,5,6,4
93619,428,1CO,5,6,5
93620,3359,1CO,5,6,6
93621,747,1CO,5,6,7
93622,93622,1CO,5,6,8
93623,7727,1CO,5,6,9
93624,373,1CO,5,6,10
93625,343,1CO,5,6,11
93626,89744,1CO,5,6,12
93627,93627,1CO,5,6,13
93628,93628,1CO,5,7,0
93629,177,1CO,5,7,1
93630,93630,1CO,5,7,2
93631,93631,1CO,5,7,3
93632,375,1CO,5,7,4
93633,56819,1CO,5,7,5
93634,4617,1CO,5,7,6
93635,89744,1CO,5,7,7
93636,12362,1CO,5,7,8
93637,1772,1CO,5,7,9
93638,93638,1CO,5,7,10
93639,23,1CO,5,7,11
93640,287,1CO,5,7,12
93641,343,1CO,5,7,13
93642,16126,1CO,5,7,14
93643,405,1CO,5,7,15
93644,2439,1CO,5,7,16
93645,405,1CO,5,7,17
93646,93646,1CO,5,7,18
93647,248,1CO,5,7,19
93648,4116,1CO,5,8,0
93649,93649,1CO,5,8,1
93650,313,1CO,5,8,2
93651,299,1CO,5,8,3
93652,7727,1CO,5,8,4
93653,8097,1CO,5,8,5
93654,3023,1CO,5,8,6
93655,299,1CO,5,8,7
93656,7727,1CO,5,8,8
93657,71237,1CO,5,8,9
93658,23,1CO,5,8,10
93659,40304,1CO,5,8,11
93660,1291,1CO,5,8,12
93661,299,1CO,5,8,13
93662,93662,1CO,5,8,14
93663,93663,1CO,5,8,15
93664,23,1CO,5,8,16
93665,26905,1CO,5,8,17
93666,91327,1CO,5,9,0
93667,1025,1CO,5,9,1
93668,299,1CO,5,9,2
93669,479,1CO,5,9,3
93670,93670,1CO,5,9,4
93671,313,1CO,5,9,5
93672,93672,1CO,5,9,6
93673,93673,1CO,5,9,7
93674,23,1CO,5,10,0
93675,432,1CO,5,10,1
93676,33410,1CO,5,10,2
93677,535,1CO,5,10,3
93678,93673,1CO,5,10,4
93679,100,1CO,5,10,5
93680,1376,1CO,5,10,6
93681,7336,1CO,5,10,7
93682,282,1CO,5,10,8
93683,535,1CO,5,10,9
93684,93684,1CO,5,10,10
93685,282,1CO,5,10,11
93686,93686,1CO,5,10,12
93687,282,1CO,5,10,13
93688,93688,1CO,5,10,14
93689,11090,1CO,5,10,15
93690,60738,1CO,5,10,16
93691,3517,1CO,5,10,17
93692,35,1CO,5,10,18
93693,100,1CO,5,10,19
93694,1376,1CO,5,10,20
93695,24777,1CO,5,10,21
93696,6731,1CO,5,11,0
93697,14,1CO,5,11,1
93698,91327,1CO,5,11,2
93699,1025,1CO,5,11,3
93700,313,1CO,5,11,4
93701,93672,1CO,5,11,5
93702,1388,1CO,5,11,6
93703,1023,1CO,5,11,7
93704,2060,1CO,5,11,8
93705,93705,1CO,5,11,9
93706,282,1CO,5,11,10
93707,93707,1CO,5,11,11
93708,282,1CO,5,11,12
93709,93709,1CO,5,11,13
93710,282,1CO,5,11,14
93711,93711,1CO,5,11,15
93712,282,1CO,5,11,16
93713,93713,1CO,5,11,17
93714,282,1CO,5,11,18
93715,93715,1CO,5,11,19
93716,282,1CO,5,11,20
93717,93717,1CO,5,11,21
93718,292,1CO,5,11,22
93719,93719,1CO,5,11,23
93720,3023,1CO,5,11,24
93721,93721,1CO,5,11,25
93722,2063,1CO,5,12,0
93723,287,1CO,5,12,1
93724,580,1CO,5,12,2
93725,23,1CO,5,12,3
93726,24,1CO,5,12,4
93727,1828,1CO,5,12,5
93728,56596,1CO,5,12,6
93729,2480,1CO,5,12,7
93730,24,1CO,5,12,8
93731,17090,1CO,5,12,9
93732,1807,1CO,5,12,10
93733,3199,1CO,5,12,11
93734,24,1CO,5,13,0
93735,14,1CO,5,13,1
93736,1828,1CO,5,13,2
93737,93,1CO,5,13,3
93738,407,1CO,5,13,4
93739,53532,1CO,5,13,5
93740,23,1CO,5,13,6
93741,93741,1CO,5,13,7
93742,11,1CO,5,13,8
93743,1781,1CO,5,13,9
93744,242,1CO,5,13,10
93745,1784,1CO,5,13,11
93746,370,1CO,5,13,12
93747,86762,1CO,6,1,0
93748,1023,1CO,6,1,1
93749,1784,1CO,6,1,2
93750,68766,1CO,6,1,3
93751,3709,1CO,6,1,4
93752,655,1CO,6,1,5
93753,11,1CO,6,1,6
93754,2994,1CO,6,1,7
93755,82465,1CO,6,1,8
93756,171,1CO,6,1,9
93757,368,1CO,6,1,10
93758,70247,1CO,6,1,11
93759,23,1CO,6,1,12
93760,2480,1CO,6,1,13
93761,171,1CO,6,1,14
93762,368,1CO,6,1,15
93763,18165,1CO,6,1,16
93764,428,1CO,6,2,0
93765,3359,1CO,6,2,1
93766,747,1CO,6,2,2
93767,512,1CO,6,2,3
93768,15839,1CO,6,2,4
93769,11,1CO,6,2,5
93770,9866,1CO,6,2,6
93771,93771,1CO,6,2,7
93772,23,1CO,6,2,8
93773,533,1CO,6,2,9
93774,299,1CO,6,2,10
93775,1025,1CO,6,2,11
93776,51842,1CO,6,2,12
93777,93,1CO,6,2,13
93778,7819,1CO,6,2,14
93779,93779,1CO,6,2,15
93780,1772,1CO,6,2,16
93781,93781,1CO,6,2,17
93782,1941,1CO,6,2,18
93783,428,1CO,6,3,0
93784,3359,1CO,6,3,1
93785,747,1CO,6,3,2
93786,7881,1CO,6,3,3
93787,93787,1CO,6,3,4
93788,3470,1CO,6,3,5
93789,3518,1CO,6,3,6
93790,93790,1CO,6,3,7
93791,93790,1CO,6,4,0
93792,1086,1CO,6,4,1
93793,250,1CO,6,4,2
93794,93794,1CO,6,4,3
93795,1388,1CO,6,4,4
93796,10284,1CO,6,4,5
93797,24,1CO,6,4,6
93798,93798,1CO,6,4,7
93799,299,1CO,6,4,8
93800,479,1CO,6,4,9
93801,10802,1CO,6,4,10
93802,3598,1CO,6,4,11
93803,93803,1CO,6,4,12
93804,655,1CO,6,5,0
93805,93805,1CO,6,5,1
93806,1025,1CO,6,5,2
93807,1047,1CO,6,5,3
93808,284,1CO,6,5,4
93809,428,1CO,6,5,5
93810,11888,1CO,6,5,6
93811,299,1CO,6,5,7
93812,1025,1CO,6,5,8
93813,92336,1CO,6,5,9
93814,1847,1CO,6,5,10
93815,463,1CO,6,5,11
93816,1932,1CO,6,5,12
93817,23681,1CO,6,5,13
93818,93818,1CO,6,5,14
93819,7561,1CO,6,5,15
93820,7562,1CO,6,5,16
93821,100,1CO,6,5,17
93822,3226,1CO,6,5,18
93823,26,1CO,6,5,19
93824,1903,1CO,6,6,0
93825,2060,1CO,6,6,1
93826,175,1CO,6,6,2
93827,3226,1CO,6,6,3
93828,51842,1CO,6,6,4
93829,23,1CO,6,6,5
93830,371,1CO,6,6,6
93831,171,1CO,6,6,7
93832,41396,1CO,6,6,8
93833,1062,1CO,6,7,0
93834,1086,1CO,6,7,1
93835,250,1CO,6,7,2
93836,2279,1CO,6,7,3
93837,89686,1CO,6,7,4
93838,1025,1CO,6,7,5
93839,350,1CO,6,7,6
93840,747,1CO,6,7,7
93841,90022,1CO,6,7,8
93842,2479,1CO,6,7,9
93843,404,1CO,6,7,10
93844,4095,1CO,6,7,11
93845,382,1CO,6,7,12
93846,2063,1CO,6,7,13
93847,2480,1CO,6,7,14
93848,3066,1CO,6,7,15
93849,93849,1CO,6,7,16
93850,382,1CO,6,7,17
93851,2063,1CO,6,7,18
93852,2480,1CO,6,7,19
93853,3066,1CO,6,7,20
93854,93854,1CO,6,7,21
93855,1903,1CO,6,8,0
93856,1807,1CO,6,8,1
93857,70243,1CO,6,8,2
93858,23,1CO,6,8,3
93859,93859,1CO,6,8,4
93860,23,1CO,6,8,5
93861,321,1CO,6,8,6
93862,25,1CO,6,8,7
93863,282,1CO,6,9,0
93864,428,1CO,6,9,1
93865,3359,1CO,6,9,2
93866,747,1CO,6,9,3
93867,44856,1CO,6,9,4
93868,1988,1CO,6,9,5
93869,1214,1CO,6,9,6
93870,432,1CO,6,9,7
93871,1722,1CO,6,9,8
93872,313,1CO,6,9,9
93873,13575,1CO,6,9,10
93874,2913,1CO,6,9,11
93875,93875,1CO,6,9,12
93876,2913,1CO,6,9,13
93877,93877,1CO,6,9,14
93878,2913,1CO,6,9,15
93879,44857,1CO,6,9,16
93880,2913,1CO,6,9,17
93881,93881,1CO,6,9,18
93882,2913,1CO,6,9,19
93883,93883,1CO,6,9,20
93884,2913,1CO,6,10,0
93885,93885,1CO,6,10,1
93886,2913,1CO,6,10,2
93887,2902,1CO,6,10,3
93888,2913,1CO,6,10,4
93889,93889,1CO,6,10,5
93890,432,1CO,6,10,6
93891,93891,1CO,6,10,7
93892,3064,1CO,6,10,8
93893,3463,1CO,6,10,9
93894,1988,1CO,6,10,10
93895,1214,1CO,6,10,11
93896,432,1CO,6,10,12
93897,1722,1CO,6,10,13
93898,23,1CO,6,11,0
93899,321,1CO,6,11,1
93900,4353,1CO,6,11,2
93901,56819,1CO,6,11,3
93902,1903,1CO,6,11,4
93903,93903,1CO,6,11,5
93904,1903,1CO,6,11,6
93905,93905,1CO,6,11,7
93906,1291,1CO,6,11,8
93907,93907,1CO,6,11,9
93908,299,1CO,6,11,10
93909,292,1CO,6,11,11
93910,3561,1CO,6,11,12
93911,100,1CO,6,11,13
93912,327,1CO,6,11,14
93913,3,1CO,6,11,15
93914,23,1CO,6,11,16
93915,299,1CO,6,11,17
93916,292,1CO,6,11,18
93917,1112,1CO,6,11,19
93918,100,1CO,6,11,20
93919,1214,1CO,6,11,21
93920,405,1CO,6,11,22
93921,1385,1CO,6,12,0
93922,580,1CO,6,12,1
93923,6228,1CO,6,12,2
93924,1291,1CO,6,12,3
93925,432,1CO,6,12,4
93926,1385,1CO,6,12,5
93927,2173,1CO,6,12,6
93928,1385,1CO,6,12,7
93929,580,1CO,6,12,8
93930,6228,1CO,6,12,9
93931,1291,1CO,6,12,10
93932,428,1CO,6,12,11
93933,1085,1CO,6,12,12
93934,93934,1CO,6,12,13
93935,379,1CO,6,12,14
93936,13448,1CO,6,12,15
93937,802,1CO,6,13,0
93938,8446,1CO,6,13,1
93939,479,1CO,6,13,2
93940,6874,1CO,6,13,3
93941,23,1CO,6,13,4
93942,282,1CO,6,13,5
93943,6874,1CO,6,13,6
93944,535,1CO,6,13,7
93945,93945,1CO,6,13,8
93946,93,1CO,6,13,9
93947,14,1CO,6,13,10
93948,407,1CO,6,13,11
93949,23,1CO,6,13,12
93950,5922,1CO,6,13,13
93951,23,1CO,6,13,14
93952,321,1CO,6,13,15
93953,85854,1CO,6,13,16
93954,343,1CO,6,13,17
93955,14,1CO,6,13,18
93956,2186,1CO,6,13,19
93957,432,1CO,6,13,20
93958,479,1CO,6,13,21
93959,11296,1CO,6,13,22
93960,1903,1CO,6,13,23
93961,292,1CO,6,13,24
93962,2269,1CO,6,13,25
93963,23,1CO,6,13,26
93964,93,1CO,6,13,27
93965,5393,1CO,6,13,28
93966,292,1CO,6,13,29
93967,3025,1CO,6,13,30
93968,93,1CO,6,14,0
93969,14,1CO,6,14,1
93970,407,1CO,6,14,2
93971,23,1CO,6,14,3
93972,11,1CO,6,14,4
93973,1356,1CO,6,14,5
93974,19249,1CO,6,14,6
93975,23,1CO,6,14,7
93976,2767,1CO,6,14,8
93977,93977,1CO,6,14,9
93978,382,1CO,6,14,10
93979,36,1CO,6,14,11
93980,14975,1CO,6,14,12
93981,26,1CO,6,14,13
93982,428,1CO,6,15,0
93983,3359,1CO,6,15,1
93984,747,1CO,6,15,2
93985,802,1CO,6,15,3
93986,18162,1CO,6,15,4
93987,1784,1CO,6,15,5
93988,87265,1CO,6,15,6
93989,4,1CO,6,15,7
93990,350,1CO,6,15,8
93991,19660,1CO,6,15,9
93992,250,1CO,6,15,10
93993,802,1CO,6,15,11
93994,87265,1CO,6,15,12
93995,100,1CO,6,15,13
93996,4,1CO,6,15,14
93997,1544,1CO,6,15,15
93998,93998,1CO,6,15,16
93999,87265,1CO,6,15,17
94000,313,1CO,6,15,18
94001,30997,1CO,6,15,19
94002,428,1CO,6,16,0
94003,3359,1CO,6,16,1
94004,747,1CO,6,16,2
94005,93,1CO,6,16,3
94006,94006,1CO,6,16,4
94007,479,1CO,6,16,5
94008,94008,1CO,6,16,6
94009,299,1CO,6,16,7
94010,2186,1CO,6,16,8
94011,350,1CO,6,16,9
94012,6623,1CO,6,16,10
94013,287,1CO,6,16,11
94014,8317,1CO,6,16,12
94015,512,1CO,6,16,13
94016,1518,1CO,6,16,14
94017,463,1CO,6,16,15
94018,11235,1CO,6,16,16
94019,1936,1CO,6,16,17
94020,93,1CO,6,17,0
94021,14,1CO,6,17,1
94022,94006,1CO,6,17,2
94023,292,1CO,6,17,3
94024,2269,1CO,6,17,4
94025,299,1CO,6,17,5
94026,1212,1CO,6,17,6
94027,350,1CO,6,17,7
94028,5345,1CO,6,18,0
94029,177,1CO,6,18,1
94030,80251,1CO,6,18,2
94031,1073,1CO,6,18,3
94032,94032,1CO,6,18,4
94033,93,1CO,6,18,5
94034,1388,1CO,6,18,6
94035,1957,1CO,6,18,7
94036,1290,1CO,6,18,8
94037,14260,1CO,6,18,9
94038,100,1CO,6,18,10
94039,2940,1CO,6,18,11
94040,350,1CO,6,18,12
94041,93,1CO,6,18,13
94042,14,1CO,6,18,14
94043,94043,1CO,6,18,15
94044,463,1CO,6,18,16
94045,343,1CO,6,18,17
94046,13210,1CO,6,18,18
94047,2186,1CO,6,18,19
94048,94048,1CO,6,18,20
94049,282,1CO,6,19,0
94050,428,1CO,6,19,1
