word,book,chapter,verse,word_index,disputed_betacode_alt
PA/NTAS,MAT,2,16,13,
TOU\S,MAT,2,16,14,
PAI=DAS,MAT,2,16,15,
TOU\S,MAT,2,16,16,
E)N,MAT,2,16,17,
*BHQLEE\M,MAT,2,16,18,
KAI\,MAT,2,16,19,
E)N,MAT,2,16,20,
PA=SIN,MAT,2,16,21,
TOI=S,MAT,2,16,22,
O(RI/OIS,MAT,2,16,23,
AU)TH=S,MAT,2,16,24,
A)PO\,MAT,2,16,25,
DIETOU=S,MAT,2,16,26,
KAI\,MAT,2,16,27,
KATWTE/RW,MAT,2,16,28,
KATA\,MAT,2,16,29,
TO\N,MAT,2,16,30,
XRO/NON,MAT,2,16,31,
O(\N,MAT,2,16,32,
H)KRI/BWSEN,MAT,2,16,33,
PARA\,MAT,2,16,34,
TW=N,MAT,2,16,35,
MA/GWN,MAT,2,16,36,
*TO/TE,MAT,2,17,0,
E)PLHRW/QH,MAT,2,17,1,
TO\,MAT,2,17,2,
R(HQE\N,MAT,2,17,3,
U(PO\,MAT,2,17,4,
*)IEREMI/OU,MAT,2,17,5,
TOU=,MAT,2,17,6,
PROFH/TOU,MAT,2,17,7,
LE/GONTOS,MAT,2,17,8,
*FWNH\,MAT,2,18,0,
E)N,MAT,2,18,1,
*(RAMA=,MAT,2,18,2,
H)KOU/SQH,MAT,2,18,3,
QRH=NOS,MAT,2,18,4,
KAI\,MAT,2,18,5,
KLAUQMO\S,MAT,2,18,6,
KAI\,MAT,2,18,7,
O)DURMO\S,MAT,2,18,8,
POLU/S,MAT,2,18,9,
*(RAXH\L,MAT,2,18,10,
KLAI/OUSA,MAT,2,18,11,
TA\,MAT,2,18,12,
TE/KNA,MAT,2,18,13,
AU)TH=S,MAT,2,18,14,
KAI\,MAT,2,18,15,
OU)K,MAT,2,18,16,
H)/QELEN,MAT,2,18,17,
PARAKLHQH=NAI,MAT,2,18,18,
O(/TI,MAT,2,18,19,
OU)K,MAT,2,18,20,
EI)SI/N,MAT,2,18,21,
*TELEUTH/SANTOS,MAT,2,19,0,
DE\,MAT,2,19,1,
TOU=,MAT,2,19,2,
*(HRW/|DOU,MAT,2,19,3,
I)DOU/,MAT,2,19,4,
A)/GGELOS,MAT,2,19,5,
KURI/OU,MAT,2,19,6,
KAT,MAT,2,19,7,
O)/NAR,MAT,2,19,8,
FAI/NETAI,MAT,2,19,9,
TW=|,MAT,2,19,10,
*)IWSH\F,MAT,2,19,11,
E)N,MAT,2,19,12,
*AI)GU/PTW|,MAT,2,19,13,
LE/GWN,MAT,2,20,0,
*)EGERQEI\S,MAT,2,20,1,
PARA/LABE,MAT,2,20,2,
TO\,MAT,2,20,3,
PAIDI/ON,MAT,2,20,4,
KAI\,MAT,2,20,5,
TH\N,MAT,2,20,6,
MHTE/RA,MAT,2,20,7,
AU)TOU=,MAT,2,20,8,
KAI\,MAT,2,20,9,
POREU/OU,MAT,2,20,10,
EI)S,MAT,2,20,11,
GH=N,MAT,2,20,12,
*)ISRAH/L,MAT,2,20,13,
TEQNH/KASIN,MAT,2,20,14,
GA\R,MAT,2,20,15,
OI(,MAT,2,20,16,
ZHTOU=NTES,MAT,2,20,17,
TH\N,MAT,2,20,18,
YUXH\N,MAT,2,20,19,
TOU=,MAT,2,20,20,
PAIDI/OU,MAT,2,20,21,
*(O,MAT,2,21,0,
DE\,MAT,2,21,1,
E)GERQEI\S,MAT,2,21,2,
PARE/LABEN,MAT,2,21,3,
TO\,MAT,2,21,4,
PAIDI/ON,MAT,2,21,5,
KAI\,MAT,2,21,6,
TH\N,MAT,2,21,7,
MHTE/RA,MAT,2,21,8,
AU)TOU=,MAT,2,21,9,
KAI\,MAT,2,21,10,
H)=LQEN,MAT,2,21,11,
EI)S,MAT,2,21,12,
GH=N,MAT,2,21,13,
*)ISRAH/L,MAT,2,21,14,
*)AKOU/SAS,MAT,2,22,0,
DE\,MAT,2,22,1,
O(/TI,MAT,2,22,2,
*)ARXE/LAOS,MAT,2,22,3,
BASILEU/EI,MAT,2,22,4,
E)PI\,MAT,2,22,5,
TH=S,MAT,2,22,6,
*)IOUDAI/AS,MAT,2,22,7,
A)NTI\,MAT,2,22,8,
*(HRW/|DOU,MAT,2,22,9,
TOU=,MAT,2,22,10,
PATRO\S,MAT,2,22,11,
AU)TOU=,MAT,2,22,12,
E)FOBH/QH,MAT,2,22,13,
E)KEI=,MAT,2,22,14,
A)PELQEI=N,MAT,2,22,15,
XRHMATISQEI\S,MAT,2,22,16,
DE\,MAT,2,22,17,
KAT,MAT,2,22,18,
O)/NAR,MAT,2,22,19,
A)NEXW/RHSEN,MAT,2,22,20,
EI)S,MAT,2,22,21,
TA\,MAT,2,22,22,
ME/RH,MAT,2,22,23,
TH=S,MAT,2,22,24,
*GALILAI/AS,MAT,2,22,25,
KAI\,MAT,2,23,0,
E)LQW\N,MAT,2,23,1,
KATW/|KHSEN,MAT,2,23,2,
EI)S,MAT,2,23,3,
PO/LIN,MAT,2,23,4,
LEGOME/NHN,MAT,2,23,5,
*NAZARE/T,MAT,2,23,6,
O(/PWS,MAT,2,23,7,
PLHRWQH=|,MAT,2,23,8,
TO\,MAT,2,23,9,
R(HQE\N,MAT,2,23,10,
DIA\,MAT,2,23,11,
TW=N,MAT,2,23,12,
PROFHTW=N,MAT,2,23,13,
O(/TI,MAT,2,23,14,
*NAZWRAI=OS,MAT,2,23,15,
KLHQH/SETAI,MAT,2,23,16,
*)EN,MAT,3,1,0,
DE\,MAT,3,1,1,
TAI=S,MAT,3,1,2,
H(ME/RAIS,MAT,3,1,3,
E)KEI/NAIS,MAT,3,1,4,
PARAGI/NETAI,MAT,3,1,5,
*)IWA/NNHS,MAT,3,1,6,
O(,MAT,3,1,7,
BAPTISTH/S,MAT,3,1,8,
KHRU/SSWN,MAT,3,1,9,
E)N,MAT,3,1,10,
TH=|,MAT,3,1,11,
E)RH/MW|,MAT,3,1,12,
TH=S,MAT,3,1,13,
*)IOUDAI/AS,MAT,3,1,14,
KAI\,MAT,3,2,0,
LE/GWN,MAT,3,2,1,
*METANOEI=TE,MAT,3,2,2,
H)/GGIKEN,MAT,3,2,3,
GA\R,MAT,3,2,4,
H(,MAT,3,2,5,
BASILEI/A,MAT,3,2,6,
TW=N,MAT,3,2,7,
OU)RANW=N,MAT,3,2,8,
*OU(=TOS,MAT,3,3,0,
GA/R,MAT,3,3,1,
E)STIN,MAT,3,3,2,
O(,MAT,3,3,3,
R(HQEI\S,MAT,3,3,4,
U(PO\,MAT,3,3,5,
*)HSAI+/OU,MAT,3,3,6,
TOU=,MAT,3,3,7,
PROFH/TOU,MAT,3,3,8,
LE/GONTOS,MAT,3,3,9,
*FWNH\,MAT,3,3,10,
BOW=NTOS,MAT,3,3,11,
E)N,MAT,3,3,12,
TH=|,MAT,3,3,13,
E)RH/MW|,MAT,3,3,14,
*(ETOIMA/SATE,MAT,3,3,15,
TH\N,MAT,3,3,16,
O(DO\N,MAT,3,3,17,
KURI/OU,MAT,3,3,18,
EU)QEI/AS,MAT,3,3,19,
POIEI=TE,MAT,3,3,20,
TA\S,MAT,3,3,21,
TRI/BOUS,MAT,3,3,22,
AU)TOU=,MAT,3,3,23,
*AU)TO\S,MAT,3,4,0,
DE\,MAT,3,4,1,
O(,MAT,3,4,2,
*)IWA/NNHS,MAT,3,4,3,
EI)=XEN,MAT,3,4,4,
TO\,MAT,3,4,5,
E)/NDUMA,MAT,3,4,6,
AU)TOU=,MAT,3,4,7,
A)PO\,MAT,3,4,8,
TRIXW=N,MAT,3,4,9,
KAMH/LOU,MAT,3,4,10,
KAI\,MAT,3,4,11,
ZW/NHN,MAT,3,4,12,
DERMATI/NHN,MAT,3,4,13,
PERI\,MAT,3,4,14,
TH\N,MAT,3,4,15,
O)SFU\N,MAT,3,4,16,
AU)TOU=,MAT,3,4,17,
H(,MAT,3,4,18,
DE\,MAT,3,4,19,
TROFH\,MAT,3,4,20,
AU)TOU=,MAT,3,4,21,
H)=N,MAT,3,4,22,
A)KRI/DES,MAT,3,4,23,
KAI\,MAT,3,4,24,
ME/LI,MAT,3,4,25,
A)/GRION,MAT,3,4,26,
*TO/TE,MAT,3,5,0,
E)CEPOREU/ETO,MAT,3,5,1,
PRO\S,MAT,3,5,2,
AU)TO\N,MAT,3,5,3,
*(IEROSO/LUMA,MAT,3,5,4,
KAI\,MAT,3,5,5,
PA=SA,MAT,3,5,6,
H(,MAT,3,5,7,
*)IOUDAI/A,MAT,3,5,8,
KAI\,MAT,3,5,9,
PA=SA,MAT,3,5,10,
H(,MAT,3,5,11,
PERI/XWROS,MAT,3,5,12,
TOU=,MAT,3,5,13,
*)IORDA/NOU,MAT,3,5,14,
KAI\,MAT,3,6,0,
E)BAPTI/ZONTO,MAT,3,6,1,
E)N,MAT,3,6,2,
TW=|,MAT,3,6,3,
*)IORDA/NH|,MAT,3,6,4,
U(P,MAT,3,6,5,
AU)TOU=,MAT,3,6,6,
E)COMOLOGOU/MENOI,MAT,3,6,7,
TA\S,MAT,3,6,8,
A(MARTI/AS,MAT,3,6,9,
AU)TW=N,MAT,3,6,10,
*)IDW\N,MAT,3,7,0,
DE\,MAT,3,7,1,
POLLOU\S,MAT,3,7,2,
TW=N,MAT,3,7,3,
*FARISAI/WN,MAT,3,7,4,
KAI\,MAT,3,7,5,
*SADDOUKAI/WN,MAT,3,7,6,
E)RXOME/NOUS,MAT,3,7,7,
E)PI\,MAT,3,7,8,
TO\,MAT,3,7,9,
BA/PTISMA,MAT,3,7,10,
AU)TOU=,MAT,3,7,11,
EI)=PEN,MAT,3,7,12,
AU)TOI=S,MAT,3,7,13,
*GENNH/MATA,MAT,3,7,14,
E)XIDNW=N,MAT,3,7,15,
TI/S,MAT,3,7,16,
U(PE/DEICEN,MAT,3,7,17,
U(MI=N,MAT,3,7,18,
FUGEI=N,MAT,3,7,19,
A)PO\,MAT,3,7,20,
TH=S,MAT,3,7,21,
MELLOU/SHS,MAT,3,7,22,
O)RGH=S,MAT,3,7,23,
*POIH/SATE,MAT,3,8,0,
OU)=N,MAT,3,8,1,
KARPO\N,MAT,3,8,2,
A)/CION,MAT,3,8,3,
TH=S,MAT,3,8,4,
METANOI/AS,MAT,3,8,5,
KAI\,MAT,3,9,0,
MH\,MAT,3,9,1,
DO/CHTE,MAT,3,9,2,
LE/GEIN,MAT,3,9,3,
E)N,MAT,3,9,4,
E(AUTOI=S,MAT,3,9,5,
*PATE/RA,MAT,3,9,6,
E)/XOMEN,MAT,3,9,7,
TO\N,MAT,3,9,8,
*)ABRAA/M,MAT,3,9,9,
LE/GW,MAT,3,9,10,
GA\R,MAT,3,9,11,
U(MI=N,MAT,3,9,12,
O(/TI,MAT,3,9,13,
DU/NATAI,MAT,3,9,14,
O(,MAT,3,9,15,
QEO\S,MAT,3,9,16,
E)K,MAT,3,9,17,
TW=N,MAT,3,9,18,
LI/QWN,MAT,3,9,19,
TOU/TWN,MAT,3,9,20,
E)GEI=RAI,MAT,3,9,21,
TE/KNA,MAT,3,9,22,
TW=|,MAT,3,9,23,
*)ABRAA/M,MAT,3,9,24,
*)/HDH,MAT,3,10,0,
DE\,MAT,3,10,1,
KAI\,MAT,3,10,2,
H(,MAT,3,10,3,
A)CI/NH,MAT,3,10,4,
PRO\S,MAT,3,10,5,
TH\N,MAT,3,10,6,
R(I/ZAN,MAT,3,10,7,
TW=N,MAT,3,10,8,
DE/NDRWN,MAT,3,10,9,
KEI=TAI,MAT,3,10,10,
PA=N,MAT,3,10,11,
OU)=N,MAT,3,10,12,
DE/NDRON,MAT,3,10,13,
MH\,MAT,3,10,14,
POIOU=N,MAT,3,10,15,
KARPO\N,MAT,3,10,16,
KALO\N,MAT,3,10,17,
E)KKO/PTETAI,MAT,3,10,18,
KAI\,MAT,3,10,19,
EI)S,MAT,3,10,20,
PU=R,MAT,3,10,21,
BA/LLETAI,MAT,3,10,22,
*)EGW\,MAT,3,11,0,
ME\N,MAT,3,11,1,
BAPTI/ZW,MAT,3,11,2,
U(MA=S,MAT,3,11,3,
E)N,MAT,3,11,4,
U(/DATI,MAT,3,11,5,
EI)S,MAT,3,11,6,
META/NOIAN,MAT,3,11,7,
O(,MAT,3,11,8,
DE\,MAT,3,11,9,
O)PI/SW,MAT,3,11,10,
MOU,MAT,3,11,11,
E)RXO/MENOS,MAT,3,11,12,
I)SXURO/TERO/S,MAT,3,11,13,
MOU,MAT,3,11,14,
E)STI/N,MAT,3,11,15,
OU(=,MAT,3,11,16,
OU)K,MAT,3,11,17,
EI)MI\,MAT,3,11,18,
I(KANO\S,MAT,3,11,19,
TA\,MAT,3,11,20,
U(PODH/MATA,MAT,3,11,21,
BASTA/SAI,MAT,3,11,22,
AU)TO\S,MAT,3,11,23,
U(MA=S,MAT,3,11,24,
BAPTI/SEI,MAT,3,11,25,
E)N,MAT,3,11,26,
PNEU/MATI,MAT,3,11,27,
A(GI/W|,MAT,3,11,28,
*OU(=,MAT,3,12,0,
TO\,MAT,3,12,1,
PTU/ON,MAT,3,12,2,
E)N,MAT,3,12,3,
TH=|,MAT,3,12,4,
XEIRI\,MAT,3,12,5,
AU)TOU=,MAT,3,12,6,
KAI\,MAT,3,12,7,
DIAKAQARIEI=,MAT,3,12,8,
TH\N,MAT,3,12,9,
A(/LWNA,MAT,3,12,10,
AU)TOU=,MAT,3,12,11,
KAI\,MAT,3,12,12,
SUNA/CEI,MAT,3,12,13,
TO\N,MAT,3,12,14,
SI=TON,MAT,3,12,15,
AU)TOU=,MAT,3,12,16,
EI)S,MAT,3,12,17,
TH\N,MAT,3,12,18,
A)POQH/KHN,MAT,3,12,19,
TO\,MAT,3,12,20,
DE\,MAT,3,12,21,
A)/XURON,MAT,3,12,22,
KATAKAU/SEI,MAT,3,12,23,
PURI\,MAT,3,12,24,
A)SBE/STW|,MAT,3,12,25,
*TO/TE,MAT,3,13,0,
PARAGI/NETAI,MAT,3,13,1,
O(,MAT,3,13,2,
*)IHSOU=S,MAT,3,13,3,
A)PO\,MAT,3,13,4,
TH=S,MAT,3,13,5,
*GALILAI/AS,MAT,3,13,6,
E)PI\,MAT,3,13,7,
TO\N,MAT,3,13,8,
*)IORDA/NHN,MAT,3,13,9,
PRO\S,MAT,3,13,10,
TO\N,MAT,3,13,11,
*)IWA/NNHN,MAT,3,13,12,
TOU=,MAT,3,13,13,
BAPTISQH=NAI,MAT,3,13,14,
U(P,MAT,3,13,15,
AU)TOU=,MAT,3,13,16,
*(O,MAT,3,14,0,
DE\,MAT,3,14,1,
*)IWA/NNHS,MAT,3,14,2,
DIEKW/LUEN,MAT,3,14,3,
AU)TO/N,MAT,3,14,4,
LE/GWN,MAT,3,14,5,
*)EGW\,MAT,3,14,6,
XREI/AN,MAT,3,14,7,
E)/XW,MAT,3,14,8,
U(PO\,MAT,3,14,9,
SOU=,MAT,3,14,10,
BAPTISQH=NAI,MAT,3,14,11,
KAI\,MAT,3,14,12,
SU\,MAT,3,14,13,
E)/RXH|,MAT,3,14,14,
PRO/S,MAT,3,14,15,
ME,MAT,3,14,16,
*)APOKRIQEI\S,MAT,3,15,0,
DE\,MAT,3,15,1,
O(,MAT,3,15,2,
*)IHSOU=S,MAT,3,15,3,
EI)=PEN,MAT,3,15,4,
PRO\S,MAT,3,15,5,
AU)TO/N,MAT,3,15,6,
*)/AFES,MAT,3,15,7,
A)/RTI,MAT,3,15,8,
OU(/TWS,MAT,3,15,9,
GA\R,MAT,3,15,10,
PRE/PON,MAT,3,15,11,
E)STI\N,MAT,3,15,12,
H(MI=N,MAT,3,15,13,
PLHRW=SAI,MAT,3,15,14,
PA=SAN,MAT,3,15,15,
DIKAIOSU/NHN,MAT,3,15,16,
*TO/TE,MAT,3,15,17,
A)FI/HSIN,MAT,3,15,18,
AU)TO/N,MAT,3,15,19,
*KAI\,MAT,3,16,0,
BAPTISQEI\S,MAT,3,16,1,
O(,MAT,3,16,2,
*)IHSOU=S,MAT,3,16,3,
A)NE/BH,MAT,3,16,4,
EU)QU\S,MAT,3,16,5,
A)PO\,MAT,3,16,6,
TOU=,MAT,3,16,7,
U(/DATOS,MAT,3,16,8,
KAI\,MAT,3,16,9,
I)DOU/,MAT,3,16,10,
A)NEW/|XQHSAN,MAT,3,16,11,
AU)TW=|,MAT,3,16,12,
OI(,MAT,3,16,13,
OU)RANOI/,MAT,3,16,14,
KAI\,MAT,3,16,15,
EI)=DEN,MAT,3,16,16,
TO\,MAT,3,16,17,
PNEU=MA,MAT,3,16,18,
TOU=,MAT,3,16,19,
QEOU=,MAT,3,16,20,
KATABAI=NON,MAT,3,16,21,
W(SEI\,MAT,3,16,22,
PERISTERA\N,MAT,3,16,23,
KAI\,MAT,3,16,24,
E)RXO/MENON,MAT,3,16,25,
E)P,MAT,3,16,26,
AU)TO/N,MAT,3,16,27,
*KAI\,MAT,3,17,0,
I)DOU/,MAT,3,17,1,
FWNH\,MAT,3,17,2,
E)K,MAT,3,17,3,
TW=N,MAT,3,17,4,
OU)RANW=N,MAT,3,17,5,
LE/GOUSA,MAT,3,17,6,
*OU(=TO/S,MAT,3,17,7,
E)STIN,MAT,3,17,8,
O(,MAT,3,17,9,
UI(O/S,MAT,3,17,10,
MOU,MAT,3,17,11,
O(,MAT,3,17,12,
A)GAPHTO/S,MAT,3,17,13,
E)N,MAT,3,17,14,
W(=|,MAT,3,17,15,
EU)DO/KHSA,MAT,3,17,16,
*TO/TE,MAT,4,1,0,
O(,MAT,4,1,1,
*)IHSOU=S,MAT,4,1,2,
A)NH/XQH,MAT,4,1,3,
EI)S,MAT,4,1,4,
TH\N,MAT,4,1,5,
E)/RHMON,MAT,4,1,6,
U(PO\,MAT,4,1,7,
TOU=,MAT,4,1,8,
PNEU/MATOS,MAT,4,1,9,
PEIRASQH=NAI,MAT,4,1,10,
U(PO\,MAT,4,1,11,
TOU=,MAT,4,1,12,
DIABO/LOU,MAT,4,1,13,
*KAI\,MAT,4,2,0,
NHSTEU/SAS,MAT,4,2,1,
H(ME/RAS,MAT,4,2,2,
TESSARA/KONTA,MAT,4,2,3,
KAI\,MAT,4,2,4,
NU/KTAS,MAT,4,2,5,
TESSARA/KONTA,MAT,4,2,6,
U(/STERON,MAT,4,2,7,
E)PEI/NASEN,MAT,4,2,8,
*KAI\,MAT,4,3,0,
PROSELQW\N,MAT,4,3,1,
AU)TW=|,MAT,4,3,2,
O(,MAT,4,3,3,
PEIRA/ZWN,MAT,4,3,4,
EI)=PEN,MAT,4,3,5,
*EI),MAT,4,3,6,
UI(O\S,MAT,4,3,7,
EI)=,MAT,4,3,8,
TOU=,MAT,4,3,9,
QEOU=,MAT,4,3,10,
EI)PE\,MAT,4,3,11,
I(/NA,MAT,4,3,12,
OI(,MAT,4,3,13,
LI/QOI,MAT,4,3,14,
OU(=TOI,MAT,4,3,15,
A)/RTOI,MAT,4,3,16,
GE/NWNTAI,MAT,4,3,17,
*(O,MAT,4,4,0,
DE\,MAT,4,4,1,
A)POKRIQEI\S,MAT,4,4,2,
EI)=PEN,MAT,4,4,3,
*GE/GRAPTAI,MAT,4,4,4,
*OU)K,MAT,4,4,5,
E)P,MAT,4,4,6,
A)/RTW|,MAT,4,4,7,
MO/NW|,MAT,4,4,8,
ZH/SETAI,MAT,4,4,9,
A)/NQRWPOS,MAT,4,4,10,
A)LL,MAT,4,4,11,
E)PI\,MAT,4,4,12,
PANTI\,MAT,4,4,13,
R(H/MATI,MAT,4,4,14,
E)KPOREUOME/NW|,MAT,4,4,15,
DIA\,MAT,4,4,16,
STO/MATOS,MAT,4,4,17,
QEOU=,MAT,4,4,18,
*TO/TE,MAT,4,5,0,
PARALAMBA/NEI,MAT,4,5,1,
AU)TO\N,MAT,4,5,2,
O(,MAT,4,5,3,
DIA/BOLOS,MAT,4,5,4,
EI)S,MAT,4,5,5,
TH\N,MAT,4,5,6,
A(GI/AN,MAT,4,5,7,
PO/LIN,MAT,4,5,8,
KAI\,MAT,4,5,9,
I(/STHSIN,MAT,4,5,10,
AU)TO\N,MAT,4,5,11,
E)PI\,MAT,4,5,12,
TO\,MAT,4,5,13,
PTERU/GION,MAT,4,5,14,
TOU=,MAT,4,5,15,
I(EROU=,MAT,4,5,16,
KAI\,MAT,4,6,0,
LE/GEI,MAT,4,6,1,
AU)TW=|,MAT,4,6,2,
*EI),MAT,4,6,3,
UI(O\S,MAT,4,6,4,
EI)=,MAT,4,6,5,
TOU=,MAT,4,6,6,
QEOU=,MAT,4,6,7,
BA/LE,MAT,4,6,8,
SEAUTO\N,MAT,4,6,9,
KA/TW,MAT,4,6,10,
GE/GRAPTAI,MAT,4,6,11,
GA\R,MAT,4,6,12,
O(/TI,MAT,4,6,13,
*TOI=S,MAT,4,6,14,
A)GGE/LOIS,MAT,4,6,15,
AU)TOU=,MAT,4,6,16,
E)NTELEI=TAI,MAT,4,6,17,
PERI\,MAT,4,6,18,
SOU=,MAT,4,6,19,
KAI/,MAT,4,6,20,
*)EPI\,MAT,4,6,21,
XEIRW=N,MAT,4,6,22,
A)ROU=SI/N,MAT,4,6,23,
SE,MAT,4,6,24,
MH/POTE,MAT,4,6,25,
PROSKO/YH|S,MAT,4,6,26,
PRO\S,MAT,4,6,27,
LI/QON,MAT,4,6,28,
TO\N,MAT,4,6,29,
PO/DA,MAT,4,6,30,
SOU=,MAT,4,6,31,
*)/EFH,MAT,4,7,0,
AU)TW=|,MAT,4,7,1,
O(,MAT,4,7,2,
*)IHSOU=S,MAT,4,7,3,
*PA/LIN,MAT,4,7,4,
GE/GRAPTAI,MAT,4,7,5,
*OU)K,MAT,4,7,6,
E)KPEIRA/SEIS,MAT,4,7,7,
KU/RION,MAT,4,7,8,
TO\N,MAT,4,7,9,
QEO/N,MAT,4,7,10,
SOU,MAT,4,7,11,
*PA/LIN,MAT,4,8,0,
PARALAMBA/NEI,MAT,4,8,1,
AU)TO\N,MAT,4,8,2,
O(,MAT,4,8,3,
DIA/BOLOS,MAT,4,8,4,
EI)S,MAT,4,8,5,
O)/ROS,MAT,4,8,6,
U(YHLO\N,MAT,4,8,7,
LI/AN,MAT,4,8,8,
KAI\,MAT,4,8,9,
DEI/KNUSIN,MAT,4,8,10,
AU)TW=|,MAT,4,8,11,
PA/SAS,MAT,4,8,12,
TA\S,MAT,4,8,13,
BASILEI/AS,MAT,4,8,14,
TOU=,MAT,4,8,15,
KO/SMOU,MAT,4,8,16,
KAI\,MAT,4,8,17,
TH\N,MAT,4,8,18,
DO/CAN,MAT,4,8,19,
AU)TW=N,MAT,4,8,20,
KAI\,MAT,4,9,0,
LE/GEI,MAT,4,9,1,
AU)TW=|,MAT,4,9,2,
*TAU=TA,MAT,4,9,3,
PA/NTA,MAT,4,9,4,
SOI,MAT,4,9,5,
DW/SW,MAT,4,9,6,
E)A\N,MAT,4,9,7,
PESW\N,MAT,4,9,8,
PROSKUNH/SH|S,MAT,4,9,9,
MOI,MAT,4,9,10,
*TO/TE,MAT,4,10,0,
LE/GEI,MAT,4,10,1,
AU)TW=|,MAT,4,10,2,
O(,MAT,4,10,3,
*)IHSOU=S,MAT,4,10,4,
*(/UPAGE,MAT,4,10,5,
O)PI/SW,MAT,4,10,6,
MOU,MAT,4,10,7,
*SATANA=,MAT,4,10,8,
GE/GRAPTAI,MAT,4,10,9,
GA/R,MAT,4,10,10,
*KU/RION,MAT,4,10,11,
TO\N,MAT,4,10,12,
QEO/N,MAT,4,10,13,
SOU,MAT,4,10,14,
PROSKUNH/SEIS,MAT,4,10,15,
KAI\,MAT,4,10,16,
AU)TW=|,MAT,4,10,17,
MO/NW|,MAT,4,10,18,
LATREU/SEIS,MAT,4,10,19,
*TO/TE,MAT,4,11,0,
A)FI/HSIN,MAT,4,11,1,
AU)TO\N,MAT,4,11,2,
O(,MAT,4,11,3,
DIA/BOLOS,MAT,4,11,4,
KAI\,MAT,4,11,5,
I)DOU/,MAT,4,11,6,
A)/GGELOI,MAT,4,11,7,
PROSH=LQON,MAT,4,11,8,
KAI\,MAT,4,11,9,
DIHKO/NOUN,MAT,4,11,10,
AU)TW=|,MAT,4,11,11,
*)AKOU/SAS,MAT,4,12,0,
DE\,MAT,4,12,1,
O(,MAT,4,12,2,
*)IHSOU=S,MAT,4,12,3,
O(/TI,MAT,4,12,4,
*)IWA/NNHS,MAT,4,12,5,
PAREDO/QH,MAT,4,12,6,
A)NEXW/RHSEN,MAT,4,12,7,
EI)S,MAT,4,12,8,
TH\N,MAT,4,12,9,
*GALILAI/AN,MAT,4,12,10,
KAI\,MAT,4,13,0,
KATALIPW\N,MAT,4,13,1,
TH\N,MAT,4,13,2,
*NAZARE/T,MAT,4,13,3,
E)LQW\N,MAT,4,13,4,
KATW/|KHSEN,MAT,4,13,5,
EI)S,MAT,4,13,6,
*KAPERNAOU\M,MAT,4,13,7,
TH\N,MAT,4,13,8,
PARAQALASSI/AN,MAT,4,13,9,
E)N,MAT,4,13,10,
O(RI/OIS,MAT,4,13,11,
*ZABOULW\N,MAT,4,13,12,
KAI\,MAT,4,13,13,
*NEFQALEI/M,MAT,4,13,14,
I(/NA,MAT,4,14,0,
PLHRWQH=|,MAT,4,14,1,
TO\,MAT,4,14,2,
R(HQE\N,MAT,4,14,3,
DIA\,MAT,4,14,4,
*)HSAI+/OU,MAT,4,14,5,
TOU=,MAT,4,14,6,
PROFH/TOU,MAT,4,14,7,
LE/GONTOS,MAT,4,14,8,
*GH=,MAT,4,15,0,
*ZABOULW\N,MAT,4,15,1,
KAI\,MAT,4,15,2,
GH=,MAT,4,15,3,
*NEFQALEI/M,MAT,4,15,4,
O(DO\N,MAT,4,15,5,
QALA/SSHS,MAT,4,15,6,
PE/RAN,MAT,4,15,7,
TOU=,MAT,4,15,8,
*)IORDA/NOU,MAT,4,15,9,
*GALILAI/A,MAT,4,15,10,
TW=N,MAT,4,15,11,
E)QNW=N,MAT,4,15,12,
O(,MAT,4,16,0,
LAO\S,MAT,4,16,1,
O(,MAT,4,16,2,
KAQH/MENOS,MAT,4,16,3,
E)N,MAT,4,16,4,
SKO/TEI,MAT,4,16,5,
EI)=DEN,MAT,4,16,6,
FW=S,MAT,4,16,7,
ME/GA,MAT,4,16,8,
KAI\,MAT,4,16,9,
TOI=S,MAT,4,16,10,
KAQHME/NOIS,MAT,4,16,11,
E)N,MAT,4,16,12,
XW/RA|,MAT,4,16,13,
KAI\,MAT,4,16,14,
SKIA=|,MAT,4,16,15,
QANA/TOU,MAT,4,16,16,
FW=S,MAT,4,16,17,
A)NE/TEILEN,MAT,4,16,18,
AU)TOI=S,MAT,4,16,19,
*)APO\,MAT,4,17,0,
TO/TE,MAT,4,17,1,
H)/RCATO,MAT,4,17,2,
O(,MAT,4,17,3,
*)IHSOU=S,MAT,4,17,4,
KHRU/SSEIN,MAT,4,17,5,
KAI\,MAT,4,17,6,
LE/GEIN,MAT,4,17,7,
*METANOEI=TE,MAT,4,17,8,
H)/GGIKEN,MAT,4,17,9,
GA\R,MAT,4,17,10,
H(,MAT,4,17,11,
BASILEI/A,MAT,4,17,12,
TW=N,MAT,4,17,13,
OU)RANW=N,MAT,4,17,14,
*PERIPATW=N,MAT,4,18,0,
DE\,MAT,4,18,1,
PARA\,MAT,4,18,2,
TH\N,MAT,4,18,3,
QA/LASSAN,MAT,4,18,4,
TH=S,MAT,4,18,5,
*GALILAI/AS,MAT,4,18,6,
EI)=DEN,MAT,4,18,7,
DU/O,MAT,4,18,8,
A)DELFOU/S,MAT,4,18,9,
*SI/MWNA,MAT,4,18,10,
TO\N,MAT,4,18,11,
LEGO/MENON,MAT,4,18,12,
*PE/TRON,MAT,4,18,13,
KAI\,MAT,4,18,14,
*)ANDRE/AN,MAT,4,18,15,
TO\N,MAT,4,18,16,
A)DELFO\N,MAT,4,18,17,
