id,word,unicode,count,str_num,rp_code,rp_pos,rp_gender,rp_number,rp_word_case,rp_tense,rp_type,rp_voice,rp_mood,rp_person,rp_indeclinable,rp_why_indeclinable,rp_kai_crasis,rp_attic_greek_form
114339,aisxrokerdeis,αισχροκερδεισ,1,146,{A-APM},Adjective,Masculine,Plural,Accusative,,,,,,,,,
114351,dokimazesqwsan,δοκιμαζεσθωσαν,1,1381,{V-PPM-3P},Verb,,Plural,,Present,,Passive,Imperative,Third person,,,,
114354,diakoneitwsan,διακονειτωσαν,1,1247,{V-PAM-3P},Verb,,Plural,,Present,,Active,Imperative,Third person,,,,
114355,anegklhtoi,ανεγκλητοι,1,410,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
114359,semnas,σεμνασ,1,4586,{A-APF},Adjective,Feminine,Plural,Accusative,,,,,,,,,
114361,diabolous,διαβολουσ,2,1228,{A-APF},Adjective,Feminine,Plural,Accusative,,,,,,,,,
114362,nhfaleous,νηφαλεουσ,2,3524,{A-APF},Adjective,Feminine,Plural,Accusative,,,,,,,,,
114363,pistas,πιστασ,1,4103,{A-APF},Adjective,Feminine,Plural,Accusative,,,,,,,,,
114373,proistamenoi,προισταμενοι,1,4291,{V-PMP-NPM},Verb,Masculine,Plural,Nominative,Present,,Middle,Participle,,,,,
114377,oikwn,οικων,2,3624,{N-GPM},Noun,Masculine,Plural,Genitive,,,,,,,,,
114381,diakonhsantes,διακονησαντεσ,2,1247,{V-AAP-NPM},Verb,Masculine,Plural,Nominative,Aorist,,Active,Participle,,,,,
114382,baqmon,βαθμον,1,898,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
114385,peripoiountai,περιποιουνται,1,4046,{V-PMI-3P},Verb,,Plural,,Present,,Middle,Indicative,Third person,,,,
114405,bradunw,βραδυνω,1,1019,{V-PAS-1S},Verb,,Singular,,Present,,Active,Subjunctive,First person,,,,
114407,eidhs,ειδησ,1,1492,{V-RAS-2S},Verb,,Singular,,Perfect,,Active,Subjunctive,Second person,,,,
114413,anastrefesqai,αναστρεφεσθαι,2,390,{V-PPN},Verb,,,,Present,,Passive,Infinitive,,,,,
114419,stulos,στυλοσ,1,4769,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
114421,edraiwma,εδραιωμα,1,1477,{N-NSN},Noun,Neuter,Singular,Nominative,,,,,,,,,
114425,omologoumenws,ομολογουμενωσ,1,3672,{ADV},Adverb,,,,,,,,,,,,
114430,eusebeias,ευσεβειασ,2,2150,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
114441,ekhruxqh,εκηρυχθη,1,2784,{V-API-3S},Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
114453,rhtws,ρητωσ,1,4490,{ADV},Adverb,,,,,,,,,,,,
114457,usterois,υστεροισ,1,5306,{A-DPM},Adjective,Masculine,Plural,Dative,,,,,,,,,
114459,aposthsontai,αποστησονται,1,868,{V-FDI-3P},Verb,,Plural,,Future,,middle Deponent,Indicative,Third person,,,,
114463,prosexontes,προσεχοντεσ,3,4337,{V-PAP-NPM},Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
114465,planois,πλανοισ,1,4108,{A-DPN},Adjective,Neuter,Plural,Dative,,,,,,,,,
114467,didaskaliais,διδασκαλιαισ,1,1319,{N-DPF},Noun,Feminine,Plural,Dative,,,,,,,,,
114471,yeudologwn,ψευδολογων,1,5573,{A-GPM},Adjective,Masculine,Plural,Genitive,,,,,,,,,
114472,kekauthriasmenwn,κεκαυτηριασμενων,1,2743,{V-RPP-GPM},Verb,Masculine,Plural,Genitive,Perfect,,Passive,Participle,,,,,
114477,gamein,γαμειν,3,1060,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
114479,brwmatwn,βρωματων,1,1033,{N-GPN},Noun,Neuter,Plural,Genitive,,,,,,,,,
114485,metalhyin,μεταληψιν,1,3336,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
114491,epegnwkosin,επεγνωκοσιν,1,1921,{V-RAP-DPM},Verb,Masculine,Plural,Dative,Perfect,,Active,Participle,,,,,
114496,ktisma,κτισμα,2,2938,{N-NSN},Noun,Neuter,Singular,Nominative,,,,,,,,,
114501,apoblhton,αποβλητον,1,579,{A-NSN},Adjective,Neuter,Singular,Nominative,,,,,,,,,
114504,lambanomenon,λαμβανομενον,1,2983,{V-PPP-NSN},Verb,Neuter,Singular,Nominative,Present,,Passive,Participle,,,,,
114505,agiazetai,αγιαζεται,1,37,{V-PPI-3S},Verb,,Singular,,Present,,Passive,Indicative,Third person,,,,
114511,enteucews,εντευξεωσ,1,1783,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
114513,upotiqemenos,υποτιθεμενοσ,1,5294,{V-PMP-NSM},Verb,Masculine,Singular,Nominative,Present,,Middle,Participle,,,,,
114521,entrefomenos,εντρεφομενοσ,1,1789,{V-PPP-NSM},Verb,Masculine,Singular,Nominative,Present,,Passive,Participle,,,,,
114528,kalhs,καλησ,2,2570,{A-GSF},Adjective,Feminine,Singular,Genitive,,,,,,,,,
114531,parhkolouqhkas,παρηκολουθηκασ,2,3877,{V-RAI-2S},Verb,,Singular,,Perfect,,Active,Indicative,Second person,,,,
114534,bebhlous,βεβηλουσ,3,952,{A-APM},Adjective,Masculine,Plural,Accusative,,,,,,,,,
114536,grawdeis,γραωδεισ,1,1126,{A-APM},Adjective,Masculine,Plural,Accusative,,,,,,,,,
114537,muqous,μυθουσ,2,3454,{N-APM},Noun,Masculine,Plural,Accusative,,,,,,,,,
114538,paraitou,παραιτου,4,3868,{V-PNM-2S},Verb,,Singular,,Present,,middle or passive Deponent,Imperative,Second person,,,,
114539,gumnaze,γυμναζε,1,1128,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
114543,eusebeian,ευσεβειαν,7,2150,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
114546,swmatikh,σωματικη,1,4984,{A-NSF},Adjective,Feminine,Singular,Nominative,,,,,,,,,
114547,gumnasia,γυμνασια,1,1129,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
114551,wfelimos,ωφελιμοσ,3,5624,{A-NSF},Adjective,Feminine,Singular,Nominative,,,,,,,,,
114580,oneidizomeqa,ονειδιζομεθα,1,3679,{V-PPI-1P},Verb,,Plural,,Present,,Passive,Indicative,First person,,,,
114592,pistwn,πιστων,2,4103,{A-GPM},Adjective,Masculine,Plural,Genitive,,,,,,,,,
114593,paraggelle,παραγγελλε,3,3853,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
114596,didaske,διδασκε,2,1321,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
114601,katafroneitw,καταφρονειτω,1,2706,{V-PAM-3S},Verb,,Singular,,Present,,Active,Imperative,Third person,,,,
114610,anastrofh,αναστροφη,2,391,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
114618,agneia,αγνεια,2,47,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
114621,prosexe,προσεχε,1,4337,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
114629,amelei,αμελει,1,272,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
114633,xarismatos,χαρισματοσ,1,5486,{N-GSN},Noun,Neuter,Singular,Genitive,,,,,,,,,
114644,presbuteriou,πρεσβυτεριου,1,4244,{N-GSN},Noun,Neuter,Singular,Genitive,,,,,,,,,
114646,meleta,μελετα,1,3191,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
114653,prokoph,προκοπη,1,4297,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
114658,epexe,επεχε,1,1907,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
114663,epimene,επιμενε,1,1961,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
114675,presbuterw,πρεσβυτερω,1,4245,{A-DSM-C},Adjective,Masculine,Singular,Dative,,comparative,,,,,,,
114677,epiplhchs,επιπληξησ,1,1969,{V-AAS-2S},Verb,,Singular,,Aorist,,Active,Subjunctive,Second person,,,,
114679,parakalei,παρακαλει,4,3870,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
114682,newterous,νεωτερουσ,2,3501,{A-APM-C},Adjective,Masculine,Plural,Accusative,,comparative,,,,,,,
114685,presbuteras,πρεσβυτερασ,1,4245,{A-APF-C},Adjective,Feminine,Plural,Accusative,,comparative,,,,,,,
114688,newteras,νεωτερασ,3,3501,{A-APF-C},Adjective,Feminine,Plural,Accusative,,comparative,,,,,,,
114705,ekgona,εκγονα,1,1549,{A-APN},Adjective,Neuter,Plural,Accusative,,,,,,,,,
114707,manqanetwsan,μανθανετωσαν,2,3129,{V-PAM-3P},Verb,,Plural,,Present,,Active,Imperative,Third person,,,,
114712,eusebein,ευσεβειν,1,2151,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
114714,amoibas,αμοιβασ,1,287,{N-APF},Noun,Feminine,Plural,Accusative,,,,,,,,,
114715,apodidonai,αποδιδοναι,1,591,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
114717,progonois,προγονοισ,1,4269,{N-DPM},Noun,Masculine,Plural,Dative,,,,,,,,,
114730,memonwmenh,μεμονωμενη,1,3443,{V-RPP-NSF},Verb,Feminine,Singular,Nominative,Perfect,,Passive,Participle,,,,,
114731,hlpiken,ηλπικεν,1,1679,{V-RAI-3S},Verb,,Singular,,Perfect,,Active,Indicative,Third person,,,,
114736,prosmenei,προσμενει,1,4357,{V-PAI-3S},Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
114747,spatalwsa,σπαταλωσα,1,4684,{V-PAP-NSF},Verb,Feminine,Singular,Nominative,Present,,Active,Participle,,,,,
114748,zwsa,ζωσα,2,2198,{V-PAP-NSF},Verb,Feminine,Singular,Nominative,Present,,Active,Participle,,,,,
114754,anepilhptoi,ανεπιληπτοι,1,423,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
114764,oikeiwn,οικειων,1,3609,{A-GPM},Adjective,Masculine,Plural,Genitive,,,,,,,,,
114766,pronoei,προνοει,1,4306,{V-PAI-3S},Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
114769,hrnhtai,ηρνηται,1,720,{V-RNI-3S},Verb,,Singular,,Perfect,,middle or passive Deponent,Indicative,Third person,,,,
114775,katalegesqw,καταλεγεσθω,1,2639,{V-PPM-3S},Verb,,Singular,,Present,,Passive,Imperative,Third person,,,,
114777,elatton,ελαττον,2,1640,{A-NSN},Adjective,Neuter,Singular,Nominative,,,,,,,,,
114780,gegonuia,γεγονυια,1,1096,{V-2RAP-NSF},Verb,Feminine,Singular,Nominative,Second Perfect,,Active,Participle,,,,,
114789,eteknotrofhsen,ετεκνοτροφησεν,1,5044,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
114791,ecenodoxhsen,εξενοδοχησεν,1,3580,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
114798,ephrkesen,επηρκεσεν,1,1884,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
114803,ephkolouqhsen,επηκολουθησεν,1,1872,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
114810,katastrhniaswsin,καταστρηνιασωσιν,1,2691,{V-AAS-3P},Verb,,Plural,,Aorist,,Active,Subjunctive,Third person,,,,
114815,exousai,εχουσαι,4,2192,{V-PAP-NPF},Verb,Feminine,Plural,Nominative,Present,,Active,Participle,,,,,
114825,argai,αργαι,3,692,{A-NPF},Adjective,Feminine,Plural,Nominative,,,,,,,,,
114826,manqanousin,μανθανουσιν,1,3129,{V-PAI-3P},Verb,,Plural,,Present,,Active,Indicative,Third person,,,,
114827,perierxomenai,περιερχομεναι,1,4022,{V-PNP-NPF},Verb,Feminine,Plural,Nominative,Present,,middle or passive Deponent,Participle,,,,,
114836,fluaroi,φλυαροι,1,5397,{A-NPF},Adjective,Feminine,Plural,Nominative,,,,,,,,,
114838,periergoi,περιεργοι,1,4021,{A-NPF},Adjective,Feminine,Plural,Nominative,,,,,,,,,
114839,lalousai,λαλουσαι,1,2980,{V-PAP-NPF},Verb,Feminine,Plural,Nominative,Present,,Active,Participle,,,,,
114842,deonta,δεοντα,1,1163,{V-PAP-APN},Verb,Neuter,Plural,Accusative,Present,,Active,Participle,,,,,
114847,teknogonein,τεκνογονειν,1,5041,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
114848,oikodespotein,οικοδεσποτειν,1,3616,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
114853,antikeimenw,αντικειμενω,1,480,{V-PNP-DSM},Verb,Masculine,Singular,Dative,Present,,middle or passive Deponent,Participle,,,,,
114854,loidorias,λοιδοριασ,2,3059,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
114867,pisth,πιστη,1,4103,{A-NSF},Adjective,Feminine,Singular,Nominative,,,,,,,,,
114870,eparkeitw,επαρκειτω,1,1884,{V-PAM-3S},Verb,,Singular,,Present,,Active,Imperative,Third person,,,,
114874,bareisqw,βαρεισθω,1,916,{V-PPM-3S},Verb,,Singular,,Present,,Passive,Imperative,Third person,,,,
114881,eparkesh,επαρκεση,1,1884,{V-AAS-3S},Verb,,Singular,,Aorist,,Active,Subjunctive,Third person,,,,
114884,proestwtes,προεστωτεσ,1,4291,{V-RAP-NPM},Verb,Masculine,Plural,Nominative,Perfect,,Active,Participle,,,,,
114886,diplhs,διπλησ,1,1362,{A-GSF},Adjective,Feminine,Singular,Genitive,,,,,,,,,
114888,aciousqwsan,αξιουσθωσαν,1,515,{V-PPM-3P},Verb,,Plural,,Present,,Passive,Imperative,Third person,,,,
114912,presbuterou,πρεσβυτερου,1,4245,{A-GSM-C},Adjective,Masculine,Singular,Genitive,,comparative,,,,,,,
114915,paradexou,παραδεχου,1,3858,{V-PNM-2S},Verb,,Singular,,Present,,middle or passive Deponent,Imperative,Second person,,,,
114925,amartanontas,αμαρτανοντασ,1,264,{V-PAP-APM},Verb,Masculine,Plural,Accusative,Present,,Active,Participle,,,,,
114928,elegxe,ελεγχε,3,1651,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
114935,diamarturomai,διαμαρτυρομαι,2,1263,{V-PNI-1S},Verb,,Singular,,Present,,middle or passive Deponent,Indicative,First person,,,,
114949,fulachs,φυλαξησ,1,5442,{V-AAS-2S},Verb,,Singular,,Aorist,,Active,Subjunctive,Second person,,,,
114951,prokrimatos,προκριματοσ,1,4299,{N-GSN},Noun,Neuter,Singular,Genitive,,,,,,,,,
114955,prosklhsin,προσκλησιν,1,4346,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
114959,epitiqei,επιτιθει,1,2007,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
114961,koinwnei,κοινωνει,2,2841,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
114963,allotriais,αλλοτριαισ,1,245,{A-DPF},Adjective,Feminine,Plural,Dative,,,,,,,,,
114965,agnon,αγνον,1,53,{A-ASM},Adjective,Masculine,Singular,Accusative,,,,,,,,,
114968,udropotei,υδροποτει,1,5202,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
114972,xrw,χρω,1,5530,{V-PNM-2S},Verb,,Singular,,Present,,middle or passive Deponent,Imperative,Second person,,,,
114975,stomaxon,στομαχον,1,4751,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
114979,puknas,πυκνασ,1,4437,{A-APF},Adjective,Feminine,Plural,Accusative,,,,,,,,,
114986,prodhloi,προδηλοι,1,4271,{A-NPF},Adjective,Feminine,Plural,Nominative,,,,,,,,,
114988,proagousai,προαγουσαι,1,4254,{V-PAP-NPF},Verb,Feminine,Plural,Nominative,Present,,Active,Participle,,,,,
114994,epakolouqousin,επακολουθουσιν,1,1872,{V-PAI-3P},Verb,,Plural,,Present,,Active,Indicative,Third person,,,,
115000,prodhla,προδηλα,1,4271,{A-NPN},Adjective,Neuter,Plural,Nominative,,,,,,,,,
115004,allws,αλλωσ,1,247,{ADV},Adverb,,,,,,,,,,,,
115016,despotas,δεσποτασ,2,1203,{N-APM},Noun,Masculine,Plural,Accusative,,,,,,,,,
115020,hgeisqwsan,ηγεισθωσαν,1,2233,{V-PNM-3P},Verb,,Plural,,Present,,middle or passive Deponent,Imperative,Third person,,,,
115030,blasfhmhtai,βλασφημηται,2,987,{V-PPS-3S},Verb,,Singular,,Present,,Passive,Subjunctive,Third person,,,,
115033,pistous,πιστουσ,1,4103,{A-APM},Adjective,Masculine,Plural,Accusative,,,,,,,,,
115037,katafroneitwsan,καταφρονειτωσαν,1,2706,{V-PAM-3P},Verb,,Plural,,Present,,Active,Imperative,Third person,,,,
115043,douleuetwsan,δουλευετωσαν,1,1398,{V-PAM-3P},Verb,,Plural,,Present,,Active,Imperative,Third person,,,,
115051,euergesias,ευεργεσιασ,1,2108,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
115052,antilambanomenoi,αντιλαμβανομενοι,1,482,{V-PNP-NPM},Verb,Masculine,Plural,Nominative,Present,,middle or passive Deponent,Participle,,,,,
115059,eterodidaskalei,ετεροδιδασκαλει,1,2085,{V-PAI-3S},Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
115062,proserxetai,προσερχεται,1,4334,{V-PNI-3S},Verb,,Singular,,Present,,middle or passive Deponent,Indicative,Third person,,,,
115063,ugiainousin,υγιαινουσιν,1,5198,{V-PAP-DPM},Verb,Masculine,Plural,Dative,Present,,Active,Participle,,,,,
115076,tetufwtai,τετυφωται,1,5187,{V-RPI-3S},Verb,,Singular,,Perfect,,Passive,Indicative,Third person,,,,
115084,logomaxias,λογομαχιασ,1,3055,{N-APF},Noun,Feminine,Plural,Accusative,,,,,,,,,
115088,fqonos,φθονοσ,1,5355,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
115091,uponoiai,υπονοιαι,1,5283,{N-NPF},Noun,Feminine,Plural,Nominative,,,,,,,,,
115093,diaparatribai,διαπαρατριβαι,1,3859,{N-NPF},Noun,Feminine,Plural,Nominative,,,,,,,,,
115094,diefqarmenwn,διεφθαρμενων,1,1311,{V-RPP-GPM},Verb,Masculine,Plural,Genitive,Perfect,,Passive,Participle,,,,,
115099,apesterhmenwn,απεστερημενων,1,650,{V-RPP-GPM},Verb,Masculine,Plural,Genitive,Perfect,,Passive,Participle,,,,,
115102,nomizontwn,νομιζοντων,1,3543,{V-PAP-GPM},Verb,Masculine,Plural,Genitive,Present,,Active,Participle,,,,,
115103,porismon,πορισμον,1,4200,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
115107,afistaso,αφιστασο,1,868,{V-PNM-2S},Verb,,Singular,,Present,,middle or passive Deponent,Imperative,Second person,,,,
115113,porismos,πορισμοσ,1,4200,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
115118,autarkeias,αυταρκειασ,1,841,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
115121,eishnegkamen,εισηνεγκαμεν,1,1533,{V-AAI-1P},Verb,,Plural,,Aorist,,Active,Indicative,First person,,,,
115128,ecenegkein,εξενεγκειν,1,1627,{V-2AAN},Verb,,,,Second Aorist,,Active,Infinitive,,,,,
115133,diatrofas,διατροφασ,1,1305,{N-APF},Noun,Feminine,Plural,Accusative,,,,,,,,,
115135,skepasmata,σκεπασματα,1,4629,{N-APN},Noun,Neuter,Plural,Accusative,,,,,,,,,
115137,arkesqhsomeqa,αρκεσθησομεθα,1,714,{V-FPI-1P},Verb,,Plural,,Future,,Passive,Indicative,First person,,,,
115140,boulomenoi,βουλομενοι,1,1014,{V-PNP-NPM},Verb,Masculine,Plural,Nominative,Present,,middle or passive Deponent,Participle,,,,,
115141,ploutein,πλουτειν,2,4147,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
115142,empiptousin,εμπιπτουσιν,1,1706,{V-PAI-3P},Verb,,Plural,,Present,,Active,Indicative,Third person,,,,
115150,anohtous,ανοητουσ,1,453,{A-APF},Adjective,Feminine,Plural,Accusative,,,,,,,,,
115152,blaberas,βλαβερασ,1,983,{A-APF},Adjective,Feminine,Plural,Accusative,,,,,,,,,
115154,buqizousin,βυθιζουσιν,1,1036,{V-PAI-3P},Verb,,Plural,,Present,,Active,Indicative,Third person,,,,
115168,filarguria,φιλαργυρια,1,5365,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
115171,oregomenoi,ορεγομενοι,1,3713,{V-PMP-NPM},Verb,Masculine,Plural,Nominative,Present,,Middle,Participle,,,,,
115172,apeplanhqhsan,απεπλανηθησαν,1,635,{V-API-3P},Verb,,Plural,,Aorist,,Passive,Indicative,Third person,,,,
115178,periepeiran,περιεπειραν,1,4044,{V-AAI-3P},Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
115179,odunais,οδυναισ,1,3601,{N-DPF},Noun,Feminine,Plural,Dative,,,,,,,,,
115189,diwke,διωκε,2,1377,{V-PAM-2S},Verb,,Singular,,Present,,Active,Imperative,Second person,,,,
115197,agwnizou,αγωνιζου,1,75,{V-PNM-2S},Verb,,Singular,,Present,,middle or passive Deponent,Imperative,Second person,,,,
115203,epilabou,επιλαβου,1,1949,{V-2ADM-2S},Verb,,Singular,,Second Aorist,,middle Deponent,Imperative,Second person,,,,
115211,wmologhsas,ωμολογησασ,1,3670,{V-AAI-2S},Verb,,Singular,,Aorist,,Active,Indicative,Second person,,,,
115214,omologian,ομολογιαν,3,3671,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
115231,marturhsantos,μαρτυρησαντοσ,1,3140,{V-AAP-GSM},Verb,Masculine,Singular,Genitive,Aorist,,Active,Participle,,,,,
115238,thrhsai,τηρησαι,1,5083,{V-AAN},Verb,,,,Aorist,,Active,Infinitive,,,,,
115242,aspilon,ασπιλον,2,784,{A-ASF},Adjective,Feminine,Singular,Accusative,,,,,,,,,
115246,epifaneias,επιφανειασ,2,2015,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
115264,basileuontwn,βασιλευοντων,1,936,{V-PAP-GPM},Verb,Masculine,Plural,Genitive,Present,,Active,Participle,,,,,
115268,kurieuontwn,κυριευοντων,1,2961,{V-PAP-GPM},Verb,Masculine,Plural,Genitive,Present,,Active,Participle,,,,,
115275,aprositon,απροσιτον,1,676,{A-ASN},Adjective,Neuter,Singular,Accusative,,,,,,,,,
115297,uyhlofronein,υψηλοφρονειν,1,5309,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
115299,hlpikenai,ηλπικεναι,1,1679,{V-RAN},Verb,,,,Perfect,,Active,Infinitive,,,,,
115302,adhlothti,αδηλοτητι,1,83,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
115310,parexonti,παρεχοντι,1,3930,{V-PAP-DSM},Verb,Masculine,Singular,Dative,Present,,Active,Participle,,,,,
115315,apolausin,απολαυσιν,2,619,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
115316,agaqoergein,αγαθοεργειν,1,14,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
115321,eumetadotous,ευμεταδοτουσ,1,2130,{A-APM},Adjective,Masculine,Plural,Accusative,,,,,,,,,
115323,koinwnikous,κοινωνικουσ,1,2843,{A-APM},Adjective,Masculine,Plural,Accusative,,,,,,,,,
115324,apoqhsaurizontas,αποθησαυριζοντασ,1,597,{V-PAP-APM},Verb,Masculine,Plural,Accusative,Present,,Active,Participle,,,,,
115339,paraqhkhn,παραθηκην,3,3866,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
115340,fulacon,φυλαξον,2,5442,{V-AAM-2S},Verb,,Singular,,Aorist,,Active,Imperative,Second person,,,,
115341,ektrepomenos,εκτρεπομενοσ,1,1624,{V-PMP-NSM},Verb,Masculine,Singular,Nominative,Present,,Middle,Participle,,,,,
115344,kenofwnias,κενοφωνιασ,2,2757,{N-APF},Noun,Feminine,Plural,Accusative,,,,,,,,,
115346,antiqeseis,αντιθεσεισ,1,477,{N-APF},Noun,Feminine,Plural,Accusative,,,,,,,,,
115348,yeudwnumou,ψευδωνυμου,1,5581,{A-GSF},Adjective,Feminine,Singular,Genitive,,,,,,,,,
115352,epaggellomenoi,επαγγελλομενοι,2,1861,{V-PNP-NPM},Verb,Masculine,Plural,Nominative,Present,,middle or passive Deponent,Participle,,,,,
115356,hstoxhsan,ηστοχησαν,2,795,{V-AAI-3P},Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
115398,progonwn,προγονων,1,4269,{N-GPM},Noun,Masculine,Plural,Genitive,,,,,,,,,
115403,adialeipton,αδιαλειπτον,1,88,{A-ASF},Adjective,Feminine,Singular,Accusative,,,,,,,,,
115419,memnhmenos,μεμνημενοσ,1,3403,{V-RPP-NSM},Verb,Masculine,Singular,Nominative,Perfect,,Passive,Participle,,,,,
115425,plhrwqw,πληρωθω,1,4137,{V-APS-1S},Verb,,Singular,,Aorist,,Passive,Subjunctive,First person,,,,
115426,upomnhsin,υπομνησιν,1,5280,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
115434,enwkhsen,ενωκησεν,1,1774,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
115438,mammh,μαμμη,1,3125,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
115440,lwidi,λωιδι,1,3090,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
115445,eunikh,ευνικη,1,2131,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
115455,anamimnhskw,αναμιμνησκω,1,363,{V-PAI-1S},Verb,,Singular,,Present,,Active,Indicative,First person,,,,
115457,anazwpurein,αναζωπυρειν,1,329,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
115479,deilias,δειλιασ,1,1167,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
115485,swfronismou,σωφρονισμου,1,4995,{N-GSM},Noun,Masculine,Singular,Genitive,,,,,,,,,
115488,epaisxunqhs,επαισχυνθησ,1,1870,{V-AOS-2S},Verb,,Singular,,Aorist,,passive Deponent,Subjunctive,Second person,,,,
115500,sugkakopaqhson,συγκακοπαθησον,1,4777,{V-AAM-2S},Verb,,Singular,,Aorist,,Active,Imperative,Second person,,,,
115507,swsantos,σωσαντοσ,1,4982,{V-AAP-GSM},Verb,Masculine,Singular,Genitive,Aorist,,Active,Participle,,,,,
115532,aiwniwn,αιωνιων,2,166,{A-GPM},Adjective,Masculine,Plural,Genitive,,,,,,,,,
115533,fanerwqeisan,φανερωθεισαν,1,5319,{V-APP-ASF},Verb,Feminine,Singular,Accusative,Aorist,,Passive,Participle,,,,,
115544,katarghsantos,καταργησαντοσ,1,2673,{V-AAP-GSM},Verb,Masculine,Singular,Genitive,Aorist,,Active,Participle,,,,,
115548,fwtisantos,φωτισαντοσ,1,5461,{V-AAP-GSM},Verb,Masculine,Singular,Genitive,Aorist,,Active,Participle,,,,,
115571,pasxw,πασχω,1,3958,{V-PAI-1S},Verb,,Singular,,Present,,Active,Indicative,First person,,,,
115587,fulacai,φυλαξαι,2,5442,{V-AAN},Verb,,,,Aorist,,Active,Infinitive,,,,,
115594,ugiainontwn,υγιαινοντων,1,5198,{V-PAP-GPM},Verb,Masculine,Plural,Genitive,Present,,Active,Participle,,,,,
