info_id,book,chapter,verse,word_index,disputed_alt
282.0,JOH,13,1,12,
8430.0,JOH,13,1,13,
375.0,JOH,13,1,14,
4306.0,JOH,13,1,15,
35.0,JOH,13,1,16,
100.0,JOH,13,1,17,
1376.0,JOH,13,1,18,
7333.0,JOH,13,1,19,
655.0,JOH,13,1,20,
11.0,JOH,13,1,21,
1592.0,JOH,13,1,22,
60491.0,JOH,13,1,23,
24.0,JOH,13,1,24,
15512.0,JOH,13,1,25,
24.0,JOH,13,1,26,
299.0,JOH,13,1,27,
292.0,JOH,13,1,28,
10557.0,JOH,13,1,29,
463.0,JOH,13,1,30,
5331.0,JOH,13,1,31,
25470.0,JOH,13,1,32,
297.0,JOH,13,1,33,
526.0,JOH,13,2,0,
42567.0,JOH,13,2,1,
16179.0,JOH,13,2,2,
100.0,JOH,13,2,3,
1252.0,JOH,13,2,4,
2148.0,JOH,13,2,5,
60508.0,JOH,13,2,6,
463.0,JOH,13,2,7,
177.0,JOH,13,2,8,
23306.0,JOH,13,2,9,
530.0,JOH,13,2,10,
16184.0,JOH,13,2,11,
60514.0,JOH,13,2,12,
375.0,JOH,13,2,13,
984.0,JOH,13,2,14,
2101.0,JOH,13,2,15,
22335.0,JOH,13,3,0,
93.0,JOH,13,3,1,
245.0,JOH,13,3,2,
747.0,JOH,13,3,3,
1385.0,JOH,13,3,4,
52151.0,JOH,13,3,5,
331.0,JOH,13,3,6,
93.0,JOH,13,3,7,
2506.0,JOH,13,3,8,
463.0,JOH,13,3,9,
951.0,JOH,13,3,10,
8794.0,JOH,13,3,11,
23.0,JOH,13,3,12,
747.0,JOH,13,3,13,
253.0,JOH,13,3,14,
1214.0,JOH,13,3,15,
4296.0,JOH,13,3,16,
23.0,JOH,13,3,17,
655.0,JOH,13,3,18,
11.0,JOH,13,3,19,
1746.0,JOH,13,3,20,
7950.0,JOH,13,3,21,
59061.0,JOH,13,4,0,
35.0,JOH,13,4,1,
100.0,JOH,13,4,2,
42567.0,JOH,13,4,3,
23.0,JOH,13,4,4,
36737.0,JOH,13,4,5,
802.0,JOH,13,4,6,
9966.0,JOH,13,4,7,
23.0,JOH,13,4,8,
7678.0,JOH,13,4,9,
60550.0,JOH,13,4,10,
60551.0,JOH,13,4,11,
9827.0,JOH,13,4,12,
23974.0,JOH,13,5,0,
19890.0,JOH,13,5,1,
10197.0,JOH,13,5,2,
463.0,JOH,13,5,3,
11.0,JOH,13,5,4,
60558.0,JOH,13,5,5,
23.0,JOH,13,5,6,
1494.0,JOH,13,5,7,
60561.0,JOH,13,5,8,
24.0,JOH,13,5,9,
9240.0,JOH,13,5,10,
368.0,JOH,13,5,11,
4065.0,JOH,13,5,12,
23.0,JOH,13,5,13,
60567.0,JOH,13,5,14,
292.0,JOH,13,5,15,
60569.0,JOH,13,5,16,
1237.0,JOH,13,5,17,
285.0,JOH,13,5,18,
60572.0,JOH,13,5,19,
18846.0,JOH,13,6,0,
250.0,JOH,13,6,1,
655.0,JOH,13,6,2,
1517.0,JOH,13,6,3,
1520.0,JOH,13,6,4,
23.0,JOH,13,6,5,
1317.0,JOH,13,6,6,
331.0,JOH,13,6,7,
10999.0,JOH,13,6,8,
3527.0,JOH,13,6,9,
6036.0,JOH,13,6,10,
547.0,JOH,13,6,11,
60585.0,JOH,13,6,12,
24.0,JOH,13,6,13,
9240.0,JOH,13,6,14,
24913.0,JOH,13,7,0,
245.0,JOH,13,7,1,
23.0,JOH,13,7,2,
569.0,JOH,13,7,3,
331.0,JOH,13,7,4,
5418.0,JOH,13,7,5,
2003.0,JOH,13,7,6,
12723.0,JOH,13,7,7,
527.0,JOH,13,7,8,
428.0,JOH,13,7,9,
25435.0,JOH,13,7,10,
1182.0,JOH,13,7,11,
60600.0,JOH,13,7,12,
14.0,JOH,13,7,13,
627.0,JOH,13,7,14,
3146.0,JOH,13,7,15,
8057.0,JOH,13,8,0,
331.0,JOH,13,8,1,
5002.0,JOH,13,8,2,
1993.0,JOH,13,8,3,
313.0,JOH,13,8,4,
60609.0,JOH,13,8,5,
24.0,JOH,13,8,6,
9240.0,JOH,13,8,7,
547.0,JOH,13,8,8,
463.0,JOH,13,8,9,
11.0,JOH,13,8,10,
12611.0,JOH,13,8,11,
24913.0,JOH,13,8,12,
331.0,JOH,13,8,13,
93.0,JOH,13,8,14,
245.0,JOH,13,8,15,
2043.0,JOH,13,8,16,
313.0,JOH,13,8,17,
60622.0,JOH,13,8,18,
1340.0,JOH,13,8,19,
428.0,JOH,13,8,20,
15729.0,JOH,13,8,21,
15311.0,JOH,13,8,22,
494.0,JOH,13,8,23,
1784.0,JOH,13,8,24,
8057.0,JOH,13,9,0,
331.0,JOH,13,9,1,
4999.0,JOH,13,9,2,
5002.0,JOH,13,9,3,
3527.0,JOH,13,9,4,
313.0,JOH,13,9,5,
24.0,JOH,13,9,6,
9240.0,JOH,13,9,7,
547.0,JOH,13,9,8,
2490.0,JOH,13,9,9,
1900.0,JOH,13,9,10,
23.0,JOH,13,9,11,
951.0,JOH,13,9,12,
8794.0,JOH,13,9,13,
23.0,JOH,13,9,14,
177.0,JOH,13,9,15,
2854.0,JOH,13,9,16,
8057.0,JOH,13,10,0,
331.0,JOH,13,10,1,
93.0,JOH,13,10,2,
245.0,JOH,13,10,3,
705.0,JOH,13,10,4,
60651.0,JOH,13,10,5,
1837.0,JOH,13,10,6,
1164.0,JOH,13,10,7,
2059.0,JOH,13,10,8,
295.0,JOH,13,10,9,
24.0,JOH,13,10,10,
9240.0,JOH,13,10,11,
60658.0,JOH,13,10,12,
1291.0,JOH,13,10,13,
5365.0,JOH,13,10,14,
60661.0,JOH,13,10,15,
13718.0,JOH,13,10,16,
23.0,JOH,13,10,17,
2502.0,JOH,13,10,18,
60665.0,JOH,13,10,19,
1769.0,JOH,13,10,20,
1291.0,JOH,13,10,21,
6375.0,JOH,13,10,22,
6147.0,JOH,13,10,23,
17630.0,JOH,13,11,0,
287.0,JOH,13,11,1,
11.0,JOH,13,11,2,
60673.0,JOH,13,11,3,
1161.0,JOH,13,11,4,
382.0,JOH,13,11,5,
3007.0,JOH,13,11,6,
569.0,JOH,13,11,7,
2477.0,JOH,13,11,8,
6147.0,JOH,13,11,9,
60665.0,JOH,13,11,10,
1769.0,JOH,13,11,11,
4757.0,JOH,13,12,0,
250.0,JOH,13,12,1,
60684.0,JOH,13,12,2,
24.0,JOH,13,12,3,
9240.0,JOH,13,12,4,
370.0,JOH,13,12,5,
23.0,JOH,13,12,6,
4006.0,JOH,13,12,7,
802.0,JOH,13,12,8,
9966.0,JOH,13,12,9,
26.0,JOH,13,12,10,
60693.0,JOH,13,12,11,
13138.0,JOH,13,12,12,
569.0,JOH,13,12,13,
1020.0,JOH,13,12,14,
60697.0,JOH,13,12,15,
2491.0,JOH,13,12,16,
60699.0,JOH,13,12,17,
1025.0,JOH,13,12,18,
1804.0,JOH,13,13,0,
60702.0,JOH,13,13,1,
1173.0,JOH,13,13,2,
705.0,JOH,13,13,3,
4501.0,JOH,13,13,4,
23.0,JOH,13,13,5,
705.0,JOH,13,13,6,
5390.0,JOH,13,13,7,
23.0,JOH,13,13,8,
2429.0,JOH,13,13,9,
8838.0,JOH,13,13,10,
1103.0,JOH,13,13,11,
931.0,JOH,13,13,12,
1268.0,JOH,13,14,0,
250.0,JOH,13,14,1,
2003.0,JOH,13,14,2,
60717.0,JOH,13,14,3,
1781.0,JOH,13,14,4,
24.0,JOH,13,14,5,
9240.0,JOH,13,14,6,
93.0,JOH,13,14,7,
5390.0,JOH,13,14,8,
23.0,JOH,13,14,9,
93.0,JOH,13,14,10,
4501.0,JOH,13,14,11,
23.0,JOH,13,14,12,
2502.0,JOH,13,14,13,
60728.0,JOH,13,14,14,
15857.0,JOH,13,14,15,
60561.0,JOH,13,14,16,
24.0,JOH,13,14,17,
9240.0,JOH,13,14,18,
60733.0,JOH,13,15,0,
287.0,JOH,13,15,1,
60735.0,JOH,13,15,2,
1025.0,JOH,13,15,3,
375.0,JOH,13,15,4,
12359.0,JOH,13,15,5,
2003.0,JOH,13,15,6,
52675.0,JOH,13,15,7,
1025.0,JOH,13,15,8,
23.0,JOH,13,15,9,
2502.0,JOH,13,15,10,
60744.0,JOH,13,15,11,
1902.0,JOH,13,16,0,
2565.0,JOH,13,16,1,
1047.0,JOH,13,16,2,
1025.0,JOH,13,16,3,
1285.0,JOH,13,16,4,
5365.0,JOH,13,16,5,
5371.0,JOH,13,16,6,
5856.0,JOH,13,16,7,
100.0,JOH,13,16,8,
327.0,JOH,13,16,9,
26.0,JOH,13,16,10,
1844.0,JOH,13,16,11,
60757.0,JOH,13,16,12,
5856.0,JOH,13,16,13,
100.0,JOH,13,16,14,
55536.0,JOH,13,16,15,
1161.0,JOH,13,16,16,
1268.0,JOH,13,17,0,
3146.0,JOH,13,17,1,
3356.0,JOH,13,17,2,
41225.0,JOH,13,17,3,
1769.0,JOH,13,17,4,
1388.0,JOH,13,17,5,
60744.0,JOH,13,17,6,
3060.0,JOH,13,17,7,
1993.0,JOH,13,18,0,
573.0,JOH,13,18,1,
5322.0,JOH,13,18,2,
1781.0,JOH,13,18,3,
1047.0,JOH,13,18,4,
2003.0,JOH,13,18,5,
15487.0,JOH,13,18,6,
6258.0,JOH,13,18,7,
55221.0,JOH,13,18,8,
1291.0,JOH,13,18,9,
375.0,JOH,13,18,10,
282.0,JOH,13,18,11,
29732.0,JOH,13,18,12,
376.0,JOH,13,18,13,
705.0,JOH,13,18,14,
54940.0,JOH,13,18,15,
494.0,JOH,13,18,16,
1784.0,JOH,13,18,17,
11.0,JOH,13,18,18,
2741.0,JOH,13,18,19,
60790.0,JOH,13,18,20,
1220.0,JOH,13,18,21,
5639.0,JOH,13,18,22,
177.0,JOH,13,18,23,
60794.0,JOH,13,18,24,
26.0,JOH,13,18,25,
59483.0,JOH,13,19,0,
1182.0,JOH,13,19,1,
1047.0,JOH,13,19,2,
1025.0,JOH,13,19,3,
1802.0,JOH,13,19,4,
100.0,JOH,13,19,5,
12149.0,JOH,13,19,6,
375.0,JOH,13,19,7,
1770.0,JOH,13,19,8,
1928.0,JOH,13,19,9,
14838.0,JOH,13,19,10,
747.0,JOH,13,19,11,
8633.0,JOH,13,19,12,
3836.0,JOH,13,19,13,
1902.0,JOH,13,20,0,
2565.0,JOH,13,20,1,
1047.0,JOH,13,20,2,
1025.0,JOH,13,20,3,
705.0,JOH,13,20,4,
7447.0,JOH,13,20,5,
12306.0,JOH,13,20,6,
24920.0,JOH,13,20,7,
60818.0,JOH,13,20,8,
5639.0,JOH,13,20,9,
3317.0,JOH,13,20,10,
93.0,JOH,13,20,11,
14.0,JOH,13,20,12,
5639.0,JOH,13,20,13,
7447.0,JOH,13,20,14,
3317.0,JOH,13,20,15,
11.0,JOH,13,20,16,
55798.0,JOH,13,20,17,
1173.0,JOH,13,20,18,
321.0,JOH,13,21,0,
37924.0,JOH,13,21,1,
93.0,JOH,13,21,2,
245.0,JOH,13,21,3,
490.0,JOH,13,21,4,
292.0,JOH,13,21,5,
1112.0,JOH,13,21,6,
23.0,JOH,13,21,7,
50711.0,JOH,13,21,8,
23.0,JOH,13,21,9,
569.0,JOH,13,21,10,
1902.0,JOH,13,21,11,
2565.0,JOH,13,21,12,
1047.0,JOH,13,21,13,
1025.0,JOH,13,21,14,
747.0,JOH,13,21,15,
4026.0,JOH,13,21,16,
242.0,JOH,13,21,17,
1781.0,JOH,13,21,18,
16403.0,JOH,13,21,19,
1173.0,JOH,13,21,20,
60850.0,JOH,13,22,0,
250.0,JOH,13,22,1,
463.0,JOH,13,22,2,
14660.0,JOH,13,22,3,
842.0,JOH,13,22,4,
4555.0,JOH,13,22,5,
60856.0,JOH,13,22,6,
573.0,JOH,13,22,7,
13557.0,JOH,13,22,8,
1317.0,JOH,13,22,9,
4218.0,JOH,13,23,0,
14.0,JOH,13,23,1,
47802.0,JOH,13,23,2,
4026.0,JOH,13,23,3,
368.0,JOH,13,23,4,
4065.0,JOH,13,23,5,
26.0,JOH,13,23,6,
299.0,JOH,13,23,7,
292.0,JOH,13,23,8,
60869.0,JOH,13,23,9,
100.0,JOH,13,23,10,
3.0,JOH,13,23,11,
596.0,JOH,13,23,12,
60873.0,JOH,13,23,13,
93.0,JOH,13,23,14,
245.0,JOH,13,23,15,
60876.0,JOH,13,24,0,
250.0,JOH,13,24,1,
3845.0,JOH,13,24,2,
4999.0,JOH,13,24,3,
5002.0,JOH,13,24,4,
60881.0,JOH,13,24,5,
1023.0,JOH,13,24,6,
693.0,JOH,13,24,7,
30848.0,JOH,13,24,8,
573.0,JOH,13,24,9,
432.0,JOH,13,24,10,
1317.0,JOH,13,24,11,
60888.0,JOH,13,25,0,
14.0,JOH,13,25,1,
10999.0,JOH,13,25,2,
284.0,JOH,13,25,3,
171.0,JOH,13,25,4,
343.0,JOH,13,25,5,
44882.0,JOH,13,25,6,
100.0,JOH,13,25,7,
3.0,JOH,13,25,8,
1317.0,JOH,13,25,9,
331.0,JOH,13,25,10,
3527.0,JOH,13,25,11,
1023.0,JOH,13,25,12,
350.0,JOH,13,25,13,
60902.0,JOH,13,26,0,
93.0,JOH,13,26,1,
245.0,JOH,13,26,2,
60905.0,JOH,13,26,3,
350.0,JOH,13,26,4,
1237.0,JOH,13,26,5,
2003.0,JOH,13,26,6,
60909.0,JOH,13,26,7,
343.0,JOH,13,26,8,
60911.0,JOH,13,26,9,
60912.0,JOH,13,26,10,
526.0,JOH,13,26,11,
16422.0,JOH,13,26,12,
343.0,JOH,13,26,13,
60911.0,JOH,13,26,14,
52139.0,JOH,13,26,15,
60918.0,JOH,13,26,16,
16184.0,JOH,13,26,17,
60920.0,JOH,13,26,18,
526.0,JOH,13,27,0,
627.0,JOH,13,27,1,
343.0,JOH,13,27,2,
60911.0,JOH,13,27,3,
1493.0,JOH,13,27,4,
6246.0,JOH,13,27,5,
463.0,JOH,13,27,6,
7960.0,JOH,13,27,7,
93.0,JOH,13,27,8,
6589.0,JOH,13,27,9,
8057.0,JOH,13,27,10,
250.0,JOH,13,27,11,
331.0,JOH,13,27,12,
93.0,JOH,13,27,13,
245.0,JOH,13,27,14,
5418.0,JOH,13,27,15,
12693.0,JOH,13,27,16,
33417.0,JOH,13,27,17,
60939.0,JOH,13,27,18,
371.0,JOH,13,28,0,
14.0,JOH,13,28,1,
6120.0,JOH,13,28,2,
21735.0,JOH,13,28,3,
368.0,JOH,13,28,4,
13296.0,JOH,13,28,5,
655.0,JOH,13,28,6,
2491.0,JOH,13,28,7,
569.0,JOH,13,28,8,
331.0,JOH,13,28,9,
18080.0,JOH,13,29,0,
287.0,JOH,13,29,1,
49997.0,JOH,13,29,2,
11087.0,JOH,13,29,3,
343.0,JOH,13,29,4,
59692.0,JOH,13,29,5,
958.0,JOH,13,29,6,
93.0,JOH,13,29,7,
27.0,JOH,13,29,8,
747.0,JOH,13,29,9,
1317.0,JOH,13,29,10,
331.0,JOH,13,29,11,
93.0,JOH,13,29,12,
245.0,JOH,13,29,13,
60964.0,JOH,13,29,14,
2703.0,JOH,13,29,15,
1164.0,JOH,13,29,16,
1044.0,JOH,13,29,17,
463.0,JOH,13,29,18,
177.0,JOH,13,29,19,
52949.0,JOH,13,29,20,
295.0,JOH,13,29,21,
535.0,JOH,13,29,22,
11508.0,JOH,13,29,23,
375.0,JOH,13,29,24,
2060.0,JOH,13,29,25,
60976.0,JOH,13,29,26,
37821.0,JOH,13,30,0,
250.0,JOH,13,30,1,
343.0,JOH,13,30,2,
60911.0,JOH,13,30,3,
10999.0,JOH,13,30,4,
1547.0,JOH,13,30,5,
4296.0,JOH,13,30,6,
285.0,JOH,13,30,7,
14.0,JOH,13,30,8,
57278.0,JOH,13,30,9,
4757.0,JOH,13,31,0,
4296.0,JOH,13,31,1,
1317.0,JOH,13,31,2,
93.0,JOH,13,31,3,
245.0,JOH,13,31,4,
32041.0,JOH,13,31,5,
55920.0,JOH,13,31,6,
93.0,JOH,13,31,7,
334.0,JOH,13,31,8,
100.0,JOH,13,31,9,
4055.0,JOH,13,31,10,
23.0,JOH,13,31,11,
93.0,JOH,13,31,12,
1053.0,JOH,13,31,13,
55920.0,JOH,13,31,14,
299.0,JOH,13,31,15,
331.0,JOH,13,31,16,
1268.0,JOH,13,32,0,
93.0,JOH,13,32,1,
1053.0,JOH,13,32,2,
55920.0,JOH,13,32,3,
299.0,JOH,13,32,4,
331.0,JOH,13,32,5,
23.0,JOH,13,32,6,
93.0,JOH,13,32,7,
1053.0,JOH,13,32,8,
61013.0,JOH,13,32,9,
984.0,JOH,13,32,10,
299.0,JOH,13,32,11,
7454.0,JOH,13,32,12,
23.0,JOH,13,32,13,
1199.0,JOH,13,32,14,
61013.0,JOH,13,32,15,
1161.0,JOH,13,32,16,
61021.0,JOH,13,33,0,
1821.0,JOH,13,33,1,
17324.0,JOH,13,33,2,
6986.0,JOH,13,33,3,
1781.0,JOH,13,33,4,
3836.0,JOH,13,33,5,
55800.0,JOH,13,33,6,
1173.0,JOH,13,33,7,
23.0,JOH,13,33,8,
12359.0,JOH,13,33,9,
514.0,JOH,13,33,10,
535.0,JOH,13,33,11,
18658.0,JOH,13,33,12,
747.0,JOH,13,33,13,
2922.0,JOH,13,33,14,
55795.0,JOH,13,33,15,
8633.0,JOH,13,33,16,
2502.0,JOH,13,33,17,
1837.0,JOH,13,33,18,
3001.0,JOH,13,33,19,
7703.0,JOH,13,33,20,
23.0,JOH,13,33,21,
1025.0,JOH,13,33,22,
1047.0,JOH,13,33,23,
1182.0,JOH,13,33,24,
61046.0,JOH,13,34,0,
61047.0,JOH,13,34,1,
33131.0,JOH,13,34,2,
1025.0,JOH,13,34,3,
375.0,JOH,13,34,4,
35124.0,JOH,13,34,5,
14660.0,JOH,13,34,6,
12359.0,JOH,13,34,7,
61054.0,JOH,13,34,8,
1088.0,JOH,13,34,9,
375.0,JOH,13,34,10,
23.0,JOH,13,34,11,
2502.0,JOH,13,34,12,
35124.0,JOH,13,34,13,
14660.0,JOH,13,34,14,
516.0,JOH,13,35,0,
3845.0,JOH,13,35,1,
61063.0,JOH,13,35,2,
6147.0,JOH,13,35,3,
747.0,JOH,13,35,4,
5506.0,JOH,13,35,5,
4555.0,JOH,13,35,6,
1769.0,JOH,13,35,7,
1388.0,JOH,13,35,8,
40339.0,JOH,13,35,9,
10281.0,JOH,13,35,10,
299.0,JOH,13,35,11,
25171.0,JOH,13,35,12,
8057.0,JOH,13,36,0,
331.0,JOH,13,36,1,
4999.0,JOH,13,36,2,
5002.0,JOH,13,36,3,
3527.0,JOH,13,36,4,
508.0,JOH,13,36,5,
41574.0,JOH,13,36,6,
24913.0,JOH,13,36,7,
331.0,JOH,13,36,8,
93.0,JOH,13,36,9,
245.0,JOH,13,36,10,
2922.0,JOH,13,36,11,
55795.0,JOH,13,36,12,
1837.0,JOH,13,36,13,
3732.0,JOH,13,36,14,
580.0,JOH,13,36,15,
6728.0,JOH,13,36,16,
61091.0,JOH,13,36,17,
1260.0,JOH,13,36,18,
14.0,JOH,13,36,19,
61094.0,JOH,13,36,20,
580.0,JOH,13,36,21,
8057.0,JOH,13,37,0,
331.0,JOH,13,37,1,
5002.0,JOH,13,37,2,
3527.0,JOH,13,37,3,
382.0,JOH,13,37,4,
2491.0,JOH,13,37,5,
1837.0,JOH,13,37,6,
61103.0,JOH,13,37,7,
1386.0,JOH,13,37,8,
61091.0,JOH,13,37,9,
1182.0,JOH,13,37,10,
22431.0,JOH,13,37,11,
40924.0,JOH,13,37,12,
547.0,JOH,13,37,13,
2436.0,JOH,13,37,14,
539.0,JOH,13,37,15,
6465.0,JOH,13,37,16,
24913.0,JOH,13,38,0,
331.0,JOH,13,38,1,
93.0,JOH,13,38,2,
245.0,JOH,13,38,3,
22431.0,JOH,13,38,4,
40924.0,JOH,13,38,5,
342.0,JOH,13,38,6,
2436.0,JOH,13,38,7,
1784.0,JOH,13,38,8,
61122.0,JOH,13,38,9,
1902.0,JOH,13,38,10,
2565.0,JOH,13,38,11,
1047.0,JOH,13,38,12,
1386.0,JOH,13,38,13,
1837.0,JOH,13,38,14,
313.0,JOH,13,38,15,
17358.0,JOH,13,38,16,
47916.0,JOH,13,38,17,
255.0,JOH,13,38,18,
432.0,JOH,13,38,19,
16638.0,JOH,13,38,20,
1173.0,JOH,13,38,21,
29368.0,JOH,13,38,22,
1887.0,JOH,14,1,0,
61137.0,JOH,14,1,1,
1781.0,JOH,14,1,2,
282.0,JOH,14,1,3,
2932.0,JOH,14,1,4,
18993.0,JOH,14,1,5,
463.0,JOH,14,1,6,
11.0,JOH,14,1,7,
1358.0,JOH,14,1,8,
23.0,JOH,14,1,9,
463.0,JOH,14,1,10,
5639.0,JOH,14,1,11,
18993.0,JOH,14,1,12,
516.0,JOH,14,2,0,
479.0,JOH,14,2,1,
1863.0,JOH,14,2,2,
100.0,JOH,14,2,3,
3541.0,JOH,14,2,4,
547.0,JOH,14,2,5,
61155.0,JOH,14,2,6,
36385.0,JOH,14,2,7,
3420.0,JOH,14,2,8,
1822.0,JOH,14,2,9,
14.0,JOH,14,2,10,
14481.0,JOH,14,2,11,
514.0,JOH,14,2,12,
693.0,JOH,14,2,13,
1025.0,JOH,14,2,14,
61164.0,JOH,14,2,15,
30624.0,JOH,14,2,16,
8386.0,JOH,14,2,17,
1025.0,JOH,14,2,18,
526.0,JOH,14,3,0,
1388.0,JOH,14,3,1,
61170.0,JOH,14,3,2,
61171.0,JOH,14,3,3,
1025.0,JOH,14,3,4,
8386.0,JOH,14,3,5,
13138.0,JOH,14,3,6,
41742.0,JOH,14,3,7,
23.0,JOH,14,3,8,
61177.0,JOH,14,3,9,
1088.0,JOH,14,3,10,
655.0,JOH,14,3,11,
57113.0,JOH,14,3,12,
375.0,JOH,14,3,13,
2892.0,JOH,14,3,14,
1103.0,JOH,14,3,15,
8633.0,JOH,14,3,16,
23.0,JOH,14,3,17,
2502.0,JOH,14,3,18,
56809.0,JOH,14,3,19,
526.0,JOH,14,4,0,
2892.0,JOH,14,4,1,
2003.0,JOH,14,4,2,
55795.0,JOH,14,4,3,
3356.0,JOH,14,4,4,
23.0,JOH,14,4,5,
177.0,JOH,14,4,6,
947.0,JOH,14,4,7,
3356.0,JOH,14,4,8,
8057.0,JOH,14,5,0,
331.0,JOH,14,5,1,
5020.0,JOH,14,5,2,
3527.0,JOH,14,5,3,
428.0,JOH,14,5,4,
12773.0,JOH,14,5,5,
508.0,JOH,14,5,6,
41574.0,JOH,14,5,7,
23.0,JOH,14,5,8,
3089.0,JOH,14,5,9,
61207.0,JOH,14,5,10,
177.0,JOH,14,5,11,
947.0,JOH,14,5,12,
46214.0,JOH,14,5,13,
8057.0,JOH,14,6,0,
331.0,JOH,14,6,1,
93.0,JOH,14,6,2,
245.0,JOH,14,6,3,
12828.0,JOH,14,6,4,
3836.0,JOH,14,6,5,
282.0,JOH,14,6,6,
3412.0,JOH,14,6,7,
23.0,JOH,14,6,8,
282.0,JOH,14,6,9,
50471.0,JOH,14,6,10,
23.0,JOH,14,6,11,
282.0,JOH,14,6,12,
55109.0,JOH,14,6,13,
6120.0,JOH,14,6,14,
3853.0,JOH,14,6,15,
655.0,JOH,14,6,16,
11.0,JOH,14,6,17,
1592.0,JOH,14,6,18,
1822.0,JOH,14,6,19,
313.0,JOH,14,6,20,
657.0,JOH,14,6,21,
1784.0,JOH,14,6,22,
1268.0,JOH,14,7,0,
61235.0,JOH,14,7,1,
1173.0,JOH,14,7,2,
23.0,JOH,14,7,3,
11.0,JOH,14,7,4,
1592.0,JOH,14,7,5,
547.0,JOH,14,7,6,
6304.0,JOH,14,7,7,
15189.0,JOH,14,7,8,
23.0,JOH,14,7,9,
3582.0,JOH,14,7,10,
1182.0,JOH,14,7,11,
9439.0,JOH,14,7,12,
1161.0,JOH,14,7,13,
23.0,JOH,14,7,14,
53819.0,JOH,14,7,15,
1161.0,JOH,14,7,16,
8057.0,JOH,14,8,0,
331.0,JOH,14,8,1,
5017.0,JOH,14,8,2,
3527.0,JOH,14,8,3,
3763.0,JOH,14,8,4,
1187.0,JOH,14,8,5,
11.0,JOH,14,8,6,
1592.0,JOH,14,8,7,
23.0,JOH,14,8,8,
61260.0,JOH,14,8,9,
1187.0,JOH,14,8,10,
8057.0,JOH,14,9,0,
331.0,JOH,14,9,1,
93.0,JOH,14,9,2,
245.0,JOH,14,9,3,
61266.0,JOH,14,9,4,
560.0,JOH,14,9,5,
6986.0,JOH,14,9,6,
1781.0,JOH,14,9,7,
3836.0,JOH,14,9,8,
23.0,JOH,14,9,9,
428.0,JOH,14,9,10,
61273.0,JOH,14,9,11,
1173.0,JOH,14,9,12,
61275.0,JOH,14,9,13,
705.0,JOH,14,9,14,
61277.0,JOH,14,9,15,
5587.0,JOH,14,9,16,
30726.0,JOH,14,9,17,
11.0,JOH,14,9,18,
1592.0,JOH,14,9,19,
23.0,JOH,14,9,20,
3089.0,JOH,14,9,21,
527.0,JOH,14,9,22,
11432.0,JOH,14,9,23,
61286.0,JOH,14,9,24,
1187.0,JOH,14,9,25,
11.0,JOH,14,9,26,
1592.0,JOH,14,9,27,
1993.0,JOH,14,10,0,
51049.0,JOH,14,10,1,
747.0,JOH,14,10,2,
2003.0,JOH,14,10,3,
299.0,JOH,14,10,4,
292.0,JOH,14,10,5,
2659.0,JOH,14,10,6,
23.0,JOH,14,10,7,
93.0,JOH,14,10,8,
2506.0,JOH,14,10,9,
299.0,JOH,14,10,10,
5773.0,JOH,14,10,11,
350.0,JOH,14,10,12,
9020.0,JOH,14,10,13,
31366.0,JOH,14,10,14,
5746.0,JOH,14,10,15,
2003.0,JOH,14,10,16,
7295.0,JOH,14,10,17,
1025.0,JOH,14,10,18,
3582.0,JOH,14,10,19,
53675.0,JOH,14,10,20,
1837.0,JOH,14,10,21,
7295.0,JOH,14,10,22,
93.0,JOH,14,10,23,
14.0,JOH,14,10,24,
2506.0,JOH,14,10,25,
93.0,JOH,14,10,26,
299.0,JOH,14,10,27,
5506.0,JOH,14,10,28,
61319.0,JOH,14,10,29,
361.0,JOH,14,10,30,
2246.0,JOH,14,10,31,
802.0,JOH,14,10,32,
1877.0,JOH,14,10,33,
61324.0,JOH,14,11,0,
580.0,JOH,14,11,1,
747.0,JOH,14,11,2,
2003.0,JOH,14,11,3,
299.0,JOH,14,11,4,
292.0,JOH,14,11,5,
2659.0,JOH,14,11,6,
23.0,JOH,14,11,7,
93.0,JOH,14,11,8,
2506.0,JOH,14,11,9,
299.0,JOH,14,11,10,
5773.0,JOH,14,11,11,
1822.0,JOH,14,11,12,
14.0,JOH,14,11,13,
14481.0,JOH,14,11,14,
382.0,JOH,14,11,15,
802.0,JOH,14,11,16,
1877.0,JOH,14,11,17,
6101.0,JOH,14,11,18,
56956.0,JOH,14,11,19,
580.0,JOH,14,11,20,
1902.0,JOH,14,12,0,
2565.0,JOH,14,12,1,
1047.0,JOH,14,12,2,
1025.0,JOH,14,12,3,
93.0,JOH,14,12,4,
51771.0,JOH,14,12,5,
463.0,JOH,14,12,6,
5587.0,JOH,14,12,7,
802.0,JOH,14,12,8,
1877.0,JOH,14,12,9,
5746.0,JOH,14,12,10,
2003.0,JOH,14,12,11,
12723.0,JOH,14,12,12,
39669.0,JOH,14,12,13,
11126.0,JOH,14,12,14,
23.0,JOH,14,12,15,
53495.0,JOH,14,12,16,
1057.0,JOH,14,12,17,
11126.0,JOH,14,12,18,
747.0,JOH,14,12,19,
2003.0,JOH,14,12,20,
655.0,JOH,14,12,21,
11.0,JOH,14,12,22,
1592.0,JOH,14,12,23,
547.0,JOH,14,12,24,
42609.0,JOH,14,12,25,
526.0,JOH,14,13,0,
401.0,JOH,14,13,1,
2060.0,JOH,14,13,2,
693.0,JOH,14,13,3,
